"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"29043595520201","LN001",2020-01-01,"1-66970591",287777,51,40301.76,30936.59,9365.17
"29043595520201","LN002",2020-01-01,"1-66970591",287890,23,34166.73,27066.73,7100
"29043595520201","LN003",2020-01-01,"1-66970591",287795,12,36632.46,27594.57,9037.88
"29043595520201","LN004",2020-01-01,"1-66970591",287710,18,13601.51,9316.6,4284.9
"29043595520201","LN005",2020-01-01,"1-66970591",287837,65,11725.04,10192.87,1532.16
"29043595520201","LN006",2020-01-01,"1-66970591",287817,43,12949.6,11103.44,1846.16
"29043595520201","LN007",2020-01-01,"1-66970591",287830,47,49312.51,46708.35,2604.15
"29043595620201","LN001",2020-01-02,"1-66970641",287845,11,83997.04,80332.22,3664.81
"29043595620201","LN002",2020-01-02,"1-66970641",287824,19,41143.09,34754.31,6388.77
"29043595620201","LN003",2020-01-02,"1-66970641",287833,32,25234.23,15297.52,9936.7
"29043595620201","LN004",2020-01-02,"1-66970641",287796,49,58552.8,56579.05,1973.74
"29043595620201","LN005",2020-01-02,"1-66970641",287775,67,105847.01,97191.7,8655.3
"29043595620201","LN006",2020-01-02,"1-66970641",287773,1,87676.47,82195.3,5481.17
"29043595620201","LN007",2020-01-02,"1-66970641",287877,46,101771.64,94581.6,7190.03
"29043595620201","LN008",2020-01-02,"1-66970641",287783,42,21666.01,21211.53,454.47
"29043595720201","LN001",2020-01-05,"1-66970674",287747,64,105495.8,97583.28,7912.51
"29043595720201","LN002",2020-01-05,"1-66970674",287789,24,43158.77,36132.33,7026.43
"29043595720201","LN003",2020-01-05,"1-66970674",287889,16,12609.17,11484.37,1124.79
"29043595720201","LN004",2020-01-05,"1-66970674",287800,36,75358.65,67342.74,8015.91
"29043595720201","LN005",2020-01-05,"1-66970674",287709,54,87792.33,78722.72,9069.61
"29043595720201","LN006",2020-01-05,"1-66970674",287858,70,55268.32,45458.12,9810.2
"29043595820201","LN001",2020-01-06,"1-66970687",287731,50,18892.44,12233.47,6658.97
"29043595820201","LN002",2020-01-06,"1-66970687",287695,21,50528.53,46502.37,4026.16
"29043595820201","LN003",2020-01-06,"1-66970687",287720,59,79989.08,73115.37,6873.71
"29043595820201","LN004",2020-01-06,"1-66970687",287758,23,33159.78,25091.61,8068.17
"29043595820201","LN005",2020-01-06,"1-66970687",287761,33,46752.65,43298.15,3454.49
"29043595820201","LN006",2020-01-06,"1-66970687",288007,19,93918.81,88582.05,5336.75
"29043595920201","LN001",2020-01-07,"1-66970460",288008,16,67324.13,63914.23,3409.9
"29043595920201","LN002",2020-01-07,"1-66970460",288009,48,30921.08,22673.9,8247.18
"29043595920201","LN003",2020-01-07,"1-66970460",288011,60,41139.8,31580.04,9559.75
"29043595920201","LN004",2020-01-07,"1-66970460",288012,24,52019.75,47255.75,4764
"29043595920201","LN005",2020-01-07,"1-66970460",288013,10,10863.63,9253.72,1609.91
"29043595920201","LN006",2020-01-07,"1-66970460",288014,6,71769.92,67439.54,4330.38
"29043596020201","LN001",2020-01-08,"1-66970824",288015,1,96588.04,90387.94,6200.1
"29043596020201","LN002",2020-01-08,"1-66970824",287777,52,18890.83,15916.55,2974.27
"29043596020201","LN003",2020-01-08,"1-66970824",287890,71,33809.24,31690.61,2118.62
"29043596020201","LN004",2020-01-08,"1-66970824",287795,2,36141.88,29844.05,6297.82
"29043596120201","LN001",2020-01-09,"1-66970620",287710,74,19489.31,9706.88,9782.42
"29043596120201","LN002",2020-01-09,"1-66970620",287837,73,88108.3,83799.56,4308.73
"29043596120201","LN003",2020-01-09,"1-66970620",287817,9,84644.88,78349.65,6295.22
"29043596120201","LN004",2020-01-09,"1-66970620",287830,12,54946.03,47300.12,7645.91
"29043596120201","LN005",2020-01-09,"1-66970620",287845,72,57333.72,53418.88,3914.84
"29043596120201","LN006",2020-01-09,"1-66970620",287824,63,15698.39,12772.27,2926.11
"29043596120201","LN007",2020-01-09,"1-66970620",287833,24,95172.4,93475.24,1697.15
