"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
290435789,"LN001",2018-10-01,"1-66970618",287843,56,88956,74130,14826
290435789,"LN002",2018-10-01,"1-66970618",287821,56,88956,74130,14826
290435789,"LN003",2018-10-01,"1-66970618",287811,60,92880,77400,15480
290435789,"LN004",2018-10-01,"1-66970618",287879,60,92880,77400,15480
290435789,"LN005",2018-10-01,"1-66970618",287749,60,92880,77400,15480
290435789,"LN006",2018-10-01,"1-66970618",287849,60,92880,77400,15480
290435789,"LN007",2018-10-01,"1-66970618",287892,48,75168,62640,12528
290435790,"LN001",2018-10-02,"1-66970582",287711,60,86040,71700,14340
290435790,"LN002",2018-10-02,"1-66970582",288004,60,86040,71700,14340
290435790,"LN003",2018-10-02,"1-66970582",287917,60,86040,71700,14340
290435790,"LN004",2018-10-02,"1-66970582",287907,48,69393.6,57828,11565.6
290435790,"LN005",2018-10-02,"1-66970582",287927,48,69393.6,57828,11565.6
290435790,"LN006",2018-10-02,"1-66970582",287897,32,49618.94,41349.12,8269.82
290435790,"LN007",2018-10-02,"1-66970582",287977,32,49618.94,41349.12,8269.82
290435790,"LN008",2018-10-02,"1-66970582",287944,60,97002,80835,16167
290435791,"LN001",2018-10-03,"1-66970583",287966,60,97002,80835,16167
290435791,"LN002",2018-10-03,"1-66970583",287933,60,97002,80835,16167
290435791,"LN003",2018-10-03,"1-66970583",287955,60,97002.01,80835,16167.01
290435791,"LN004",2018-10-03,"1-66970583",287951,48,69393.6,57828,11565.6
290435791,"LN005",2018-10-03,"1-66970583",287921,50,41220,34350,6870
290435791,"LN006",2018-10-03,"1-66970583",287911,50,41220,34350,6870
290435792,"LN001",2018-10-06,"1-66970387",287843,50,41220,34350,6870
290435792,"LN002",2018-10-06,"1-66970387",287821,50,41220,34350,6870
290435792,"LN003",2018-10-06,"1-66970387",287811,32,49618.94,41349.12,8269.82
290435792,"LN004",2018-10-06,"1-66970387",287879,56,88956,74130,14826
290435792,"LN005",2018-10-06,"1-66970387",287749,56,88956,74130,14826
290435792,"LN006",2018-10-06,"1-66970387",287849,48,69393.6,57828,11565.6
290435793,"LN001",2018-10-07,"1-66970444",287892,60,92880,77400,15480
290435793,"LN002",2018-10-07,"1-66970444",287711,60,92880,77400,15480
290435793,"LN003",2018-10-07,"1-66970444",288004,60,103140,85950,17190
290435793,"LN004",2018-10-07,"1-66970444",287917,56,98616,82180,16436
290435793,"LN005",2018-10-07,"1-66970444",287907,56,98616,82180,16436
290435793,"LN006",2018-10-07,"1-66970444",287927,60,103140,85950,17190
290435794,"LN001",2018-10-08,"1-66970735",287897,60,103140,85950,17190
290435794,"LN002",2018-10-08,"1-66970735",287977,60,103140,85950,17190
290435794,"LN003",2018-10-08,"1-66970735",287944,60,103140,85950,17190
290435794,"LN004",2018-10-08,"1-66970735",287966,60,103140,85950,17190
290435795,"LN001",2018-10-09,"1-66970377",287933,60,92880,77400,15480
290435795,"LN002",2018-10-09,"1-66970377",287955,60,92880,77400,15480
290435795,"LN003",2018-10-09,"1-66970377",287951,60,92880,77400,15480
290435795,"LN004",2018-10-09,"1-66970377",287921,60,92880,77400,15480
290435795,"LN005",2018-10-09,"1-66970377",287911,60,103140,85950,17190
290435795,"LN006",2018-10-09,"1-66970377",287843,60,103140,85950,17190
290435795,"LN007",2018-10-09,"1-66970377",287821,60,92880,77400,15480
290435795,"LN008",2018-10-09,"1-66970377",287811,60,92880,77400,15480
290435796,"LN001",2018-10-10,"1-66970486",287879,60,95238,79365,15873
290435796,"LN002",2018-10-10,"1-66970486",287749,60,95238,79365,15873
290435796,"LN003",2018-10-10,"1-66970486",287849,60,95238,79365,15873
290435796,"LN004",2018-10-10,"1-66970486",287892,48,75168,62640,12528
290435796,"LN005",2018-10-10,"1-66970486",287711,60,86040,71700,14340
290435796,"LN006",2018-10-10,"1-66970486",288004,48,69393.6,57828,11565.6
290435796,"LN007",2018-10-10,"1-66970486",287917,45,69245.28,57704.4,11540.88
290435797,"LN001",2018-10-13,"1-66970396",287907,4,3300,2750,550
290435797,"LN002",2018-10-13,"1-66970396",287927,10,338.52,282.1,56.42
290435797,"LN003",2018-10-13,"1-66970396",287897,14,10920,9100,1820
290435797,"LN004",2018-10-13,"1-66970396",287977,48,37440,31200,6240
290435797,"LN005",2018-10-13,"1-66970396",287944,30,947.16,789.3,157.86
290435797,"LN006",2018-10-13,"1-66970396",287966,1,1654.27,1378.56,275.71
290435797,"LN007",2018-10-13,"1-66970396",287933,2,91.37,76.14,15.23
290435797,"LN008",2018-10-13,"1-66970396",287955,1,1344.96,1120.8,224.16
290435797,"LN009",2018-10-13,"1-66970396",287951,2,91.37,76.14,15.23
290435798,"LN001",2018-10-14,"1-66970587",287921,6,8172.58,6810.48,1362.1
290435798,"LN002",2018-10-14,"1-66970587",287911,5,228.42,190.35,38.07
290435798,"LN003",2018-10-14,"1-66970587",287843,5,323.46,269.55,53.91
290435798,"LN004",2018-10-14,"1-66970587",287821,6,8978.4,7482,1496.4
290435798,"LN005",2018-10-14,"1-66970587",287811,1,1725,1437.5,287.5
290435798,"LN006",2018-10-14,"1-66970587",287879,4,6495.6,5413,1082.6
290435798,"LN007",2018-10-14,"1-66970587",287749,6,9291.6,7743,1548.6
290435799,"LN001",2018-10-15,"1-66970771",287849,2,2912.4,2427,485.4
290435799,"LN002",2018-10-15,"1-66970771",287892,13,18930.6,15775.5,3155.1
290435799,"LN003",2018-10-15,"1-66970771",287711,2,2912.4,2427,485.4
290435799,"LN004",2018-10-15,"1-66970771",288004,1,1551.74,1293.12,258.62
290435799,"LN005",2018-10-15,"1-66970771",287917,10,703.92,586.6,117.32
290435799,"LN006",2018-10-15,"1-66970771",287907,5,8808,7340,1468
290435799,"LN007",2018-10-15,"1-66970771",287927,2,3175.8,2646.5,529.3
290435799,"LN008",2018-10-15,"1-66970771",287897,4,5556,4630,926
290435799,"LN009",2018-10-15,"1-66970771",287977,28,38892,32410,6482
290435800,"LN001",2018-10-16,"1-66970818",287944,3,4338.9,3615.75,723.15
290435800,"LN002",2018-10-16,"1-66970818",287966,10,578.52,482.1,96.42
290435800,"LN003",2018-10-16,"1-66970818",287933,6,8123.4,6769.5,1353.9
290435800,"LN004",2018-10-16,"1-66970818",287955,2,118.7,98.92,19.78
290435800,"LN005",2018-10-16,"1-66970818",287951,8,587.71,489.76,97.95
