"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"2904354120195","LN001",2019-05-01,"1-66970731",287881,48,44958.97,35661.12,9297.84
"2904354120195","LN002",2019-05-01,"1-66970731",287982,25,92858.24,86865.22,5993.01
"2904354120195","LN003",2019-05-01,"1-66970731",287850,22,18037.06,13113.69,4923.37
"2904354120195","LN004",2019-05-01,"1-66970731",287983,31,69097.87,61041.83,8056.04
"2904354120195","LN005",2019-05-01,"1-66970731",287976,5,74927.78,69537.2,5390.57
"2904354120195","LN006",2019-05-01,"1-66970731",287943,71,76787.35,73489.08,3298.27
"2904354120195","LN007",2019-05-01,"1-66970731",287965,19,98419.45,88493.45,9926
"2904354220195","LN001",2019-05-02,"1-66970733",287932,68,74908.74,73968.32,940.42
"2904354220195","LN002",2019-05-02,"1-66970733",287954,65,13705.19,6371.33,7333.85
"2904354220195","LN003",2019-05-02,"1-66970733",287940,40,92071.23,83625.29,8445.94
"2904354220195","LN004",2019-05-02,"1-66970733",287863,67,87999.41,82226.52,5772.89
"2904354220195","LN005",2019-05-02,"1-66970733",287735,32,66000.46,59117.01,6883.44
"2904354220195","LN006",2019-05-02,"1-66970733",287699,72,23186.46,14026.25,9160.2
"2904354220195","LN007",2019-05-02,"1-66970733",287724,49,91497.21,85576.11,5921.1
"2904354220195","LN008",2019-05-02,"1-66970733",287763,25,18692.47,13495.39,5197.08
"2904354320195","LN001",2019-05-05,"1-66970728",287859,17,11212.49,2111.42,9101.07
"2904354320195","LN002",2019-05-05,"1-66970728",287805,16,104404.78,100257.33,4147.44
"2904354320195","LN003",2019-05-05,"1-66970728",287950,27,66959.48,63462.95,3496.53
"2904354320195","LN004",2019-05-05,"1-66970728",287972,19,39714.61,35432.22,4282.39
"2904354320195","LN005",2019-05-05,"1-66970728",287939,3,20044.99,18306.69,1738.3
"2904354320195","LN006",2019-05-05,"1-66970728",287961,22,9406.75,4858.24,4548.51
"2904354420195","LN001",2019-05-06,"1-66970732",287809,65,98345.46,97552.31,793.14
