"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"2904351720204","LN001",2020-04-01,"1-66970531",287817,41,55268.48,52492.13,2776.35
"2904351720204","LN002",2020-04-01,"1-66970531",287830,14,27614.98,21846.44,5768.53
"2904351720204","LN003",2020-04-01,"1-66970531",287845,75,36577.33,32301.97,4275.35
"2904351720204","LN004",2020-04-01,"1-66970531",287824,75,69424.02,63657.21,5766.8
"2904351720204","LN005",2020-04-01,"1-66970531",287833,17,98687.73,96934.62,1753.11
"2904351720204","LN006",2020-04-01,"1-66970531",287796,75,30954.17,22040.48,8913.68
"2904351720204","LN007",2020-04-01,"1-66970531",287775,71,80013.63,77238.7,2774.92
"2904351820204","LN001",2020-04-02,"1-66970457",287773,62,23525.96,19715.26,3810.69
"2904351820204","LN002",2020-04-02,"1-66970457",287877,45,56578.86,50384.73,6194.12
"2904351820204","LN003",2020-04-02,"1-66970457",287783,17,27557.63,23781.19,3776.44
"2904351820204","LN004",2020-04-02,"1-66970457",287747,24,62769.33,61110.78,1658.54
"2904351820204","LN005",2020-04-02,"1-66970457",287789,38,13427.05,12002.51,1424.54
"2904351820204","LN006",2020-04-02,"1-66970457",287889,32,108217.04,100012.46,8204.57
"2904351820204","LN007",2020-04-02,"1-66970457",287800,20,34321.12,31499.96,2821.15
"2904351820204","LN008",2020-04-02,"1-66970457",287709,27,76816.85,76666.46,150.39
"2904351920204","LN001",2020-04-03,"1-66970498",287858,66,84225.51,77682.7,6542.81
"2904351920204","LN002",2020-04-03,"1-66970498",287731,13,23887.28,22407.6,1479.68
"2904351920204","LN003",2020-04-03,"1-66970498",287695,18,48172.48,42821.34,5351.13
"2904351920204","LN004",2020-04-03,"1-66970498",287720,51,98846.75,92145.74,6701
"2904351920204","LN005",2020-04-03,"1-66970498",287758,53,97054.21,96062.32,991.88
"2904351920204","LN006",2020-04-03,"1-66970498",287761,11,46490.83,39868.52,6622.31
"2904352020204","LN001",2020-04-04,"1-66970817",287817,22,82282.87,81497.97,784.89
"2904352020204","LN002",2020-04-04,"1-66970817",287830,59,91161.97,88218.52,2943.45
"2904352020204","LN003",2020-04-04,"1-66970817",287845,72,47252.74,45525.7,1727.03
"2904352020204","LN004",2020-04-04,"1-66970817",287824,75,47884.09,38260.59,9623.5
"2904352020204","LN005",2020-04-04,"1-66970817",287833,14,21376.5,21153.44,223.05
"2904352020204","LN006",2020-04-04,"1-66970817",287796,8,8347.64,5780.73,2566.91
"2904352120204","LN001",2020-04-07,"1-66970345",287775,66,45205.5,40609.66,4595.83
"2904352120204","LN002",2020-04-07,"1-66970345",287773,63,49590.76,49199.82,390.94
"2904352120204","LN003",2020-04-07,"1-66970345",287877,68,77576.45,71293.77,6282.67
"2904352120204","LN004",2020-04-07,"1-66970345",287783,25,27957.33,20575.21,7382.11
"2904352120204","LN005",2020-04-07,"1-66970345",287747,3,8455.47,2702.46,5753.01
"2904352120204","LN006",2020-04-07,"1-66970345",287789,26,106368.95,96672.11,9696.83
"2904352220204","LN001",2020-04-08,"1-66970663",287889,56,88543.26,83838.25,4705.01
"2904352220204","LN002",2020-04-08,"1-66970663",287800,4,90712.6,86400.92,4311.67
"2904352220204","LN003",2020-04-08,"1-66970663",287709,53,81687.32,71788.47,9898.85
"2904352220204","LN004",2020-04-08,"1-66970663",287858,70,100937.38,95892.89,5044.48
"2904352320204","LN001",2020-04-09,"1-66970370",287731,71,102175.66,93418.18,8757.47
"2904352320204","LN002",2020-04-09,"1-66970370",287695,3,97305.29,90966.91,6338.37
"2904352320204","LN003",2020-04-09,"1-66970370",287720,1,57683.49,56122.37,1561.12
"2904352320204","LN004",2020-04-09,"1-66970370",287758,29,6021.63,4115.99,1905.64
"2904352320204","LN005",2020-04-09,"1-66970370",287761,15,48286.12,41878.64,6407.48
"2904352320204","LN006",2020-04-09,"1-66970370",287817,60,75736.6,70069.04,5667.55
"2904352320204","LN007",2020-04-09,"1-66970370",287830,67,23288.94,22081.51,1207.42
"2904352320204","LN008",2020-04-09,"1-66970370",287845,9,100661.54,98558.95,2102.59
"2904352420204","LN001",2020-04-10,"1-66970371",287824,53,98873.43,89830.25,9043.17
"2904352420204","LN002",2020-04-10,"1-66970371",287833,16,92102.56,86660.32,5442.23
"2904352420204","LN003",2020-04-10,"1-66970371",287796,69,101326.59,96816.36,4510.22
"2904352420204","LN004",2020-04-10,"1-66970371",287775,2,30907.86,20985.22,9922.63
"2904352420204","LN005",2020-04-10,"1-66970371",287773,26,91902.81,90628.48,1274.33
"2904352420204","LN006",2020-04-10,"1-66970371",287877,28,90054.99,89349.87,705.12
"2904352420204","LN007",2020-04-10,"1-66970371",287783,13,43338.82,37135.63,6203.19
"2904352520204","LN001",2020-04-11,"1-66970372",287747,36,31787.07,24215.51,7571.55
"2904352520204","LN002",2020-04-11,"1-66970372",287789,57,41669.54,38035.1,3634.43
"2904352520204","LN003",2020-04-11,"1-66970372",287889,59,84672.1,83234.83,1437.26
"2904352520204","LN004",2020-04-11,"1-66970372",287800,69,5487.89,1821.92,3665.97
"2904352520204","LN005",2020-04-11,"1-66970372",287709,62,77866.67,73376.44,4490.23
"2904352520204","LN006",2020-04-11,"1-66970372",287858,28,13917.97,13086.09,831.87
"2904352520204","LN007",2020-04-11,"1-66970372",287731,28,99512.12,93212.81,6299.3
"2904352520204","LN008",2020-04-11,"1-66970372",287695,40,105293.44,98490.16,6803.27
"2904352520204","LN009",2020-04-11,"1-66970372",287720,41,10448.64,1590.06,8858.58
"2904352620204","LN001",2020-04-14,"1-66970373",287758,14,27350.53,23002.36,4348.17
"2904352620204","LN002",2020-04-14,"1-66970373",287761,1,51014.22,42361.5,8652.72
"2904352620204","LN003",2020-04-14,"1-66970373",287817,43,5156.49,3967.86,1188.63
"2904352620204","LN004",2020-04-14,"1-66970373",287830,48,7909.25,3326.23,4583.02
"2904352620204","LN005",2020-04-14,"1-66970373",287845,11,25242.2,20160.92,5081.28
"2904352620204","LN006",2020-04-14,"1-66970373",287824,56,32727.55,32269.07,458.48
"2904352620204","LN007",2020-04-14,"1-66970373",287833,15,61531.98,56242.91,5289.06
"2904352720204","LN001",2020-04-15,"1-66970374",287796,36,73768.99,65012.77,8756.21
"2904352720204","LN002",2020-04-15,"1-66970374",287775,30,53538.32,47410.3,6128.02
"2904352720204","LN003",2020-04-15,"1-66970374",287773,65,98204.14,90257.03,7947.1
"2904352720204","LN004",2020-04-15,"1-66970374",287877,49,72639.05,68983.98,3655.07
"2904352720204","LN005",2020-04-15,"1-66970374",287783,24,96153.84,86642.01,9511.83
"2904352720204","LN006",2020-04-15,"1-66970374",287747,24,24556.13,20252.05,4304.07
"2904352720204","LN007",2020-04-15,"1-66970374",287789,29,17756.44,14065.25,3691.18
"2904352720204","LN008",2020-04-15,"1-66970374",287889,69,62960.57,60744.25,2216.32
"2904352720204","LN009",2020-04-15,"1-66970374",287800,24,50274.29,44731.82,5542.47
"2904352820204","LN001",2020-04-16,"1-66970442",287709,69,20745.57,14221.37,6524.2
"2904352820204","LN002",2020-04-16,"1-66970442",287858,70,95158.21,93638.65,1519.55
"2904352820204","LN003",2020-04-16,"1-66970442",287731,22,67420.99,58534.62,8886.37
"2904352820204","LN004",2020-04-16,"1-66970442",287695,41,51376.49,43771.75,7604.73
"2904352820204","LN005",2020-04-16,"1-66970442",287720,60,33372.33,29625.61,3746.72
