"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
29043595,"LN001",2018-06-02,"1-66970458",287874,10,15541.4,12902,2639.4
29043595,"LN002",2018-06-02,"1-66970458",287745,9,12777.8,10599,2178.8
29043595,"LN003",2018-06-02,"1-66970458",287887,4,4454.12,3662.6,791.52
29043595,"LN004",2018-06-02,"1-66970458",227897,6,342.8,236.5,106.3
29043595,"LN005",2018-06-02,"1-66970458",287707,2,1418.9,1133.25,285.65
29043595,"LN006",2018-06-02,"1-66970458",287916,3,134.19,62.66,71.53
29043595,"LN007",2018-06-02,"1-66970458",287906,5,3185,2605,580
29043596,"LN001",2018-06-03,"1-66970531",287926,49,37505,31205,6300
29043596,"LN002",2018-06-03,"1-66970531",287896,16,994.16,779.3,214.86
29043596,"LN003",2018-06-03,"1-66970531",287997,8,12102.2,10036,2066.2
29043596,"LN004",2018-06-03,"1-66970531",288000,4,5223.8,4304,919.8
29043596,"LN005",2018-06-03,"1-66970531",287998,2,1454,1162.5,291.5
29043596,"LN006",2018-06-03,"1-66970531",288001,11,647.48,490.4,157.08
29043596,"LN007",2018-06-03,"1-66970531",287920,3,190.33,109.44,80.89
29043596,"LN008",2018-06-03,"1-66970531",287910,7,10634.6,8813,1821.6
29043597,"LN001",2018-06-04,"1-66970457",287900,3,3240.8,2651.5,589.3
29043597,"LN002",2018-06-04,"1-66970457",287913,2,1499.6,1200.5,299.1
29043597,"LN003",2018-06-04,"1-66970457",287851,3,3032.6,2478,554.6
29043597,"LN004",2018-06-04,"1-66970457",287893,18,23678,19682.5,3995.5
29043597,"LN005",2018-06-04,"1-66970457",287684,3,180.7,101.42,79.28
29043597,"LN006",2018-06-04,"1-66970457",287712,4,4126.7,3389.75,736.95
29043598,"LN001",2018-06-05,"1-66970498",287751,3,183.7,103.92,79.78
29043598,"LN002",2018-06-05,"1-66970498",287846,13,16171.4,13427,2744.4
29043598,"LN003",2018-06-05,"1-66970498",287875,36,1350.2,1076,274.2
29043598,"LN004",2018-06-05,"1-66970498",287746,12,9140,7567.5,1572.5
29043598,"LN005",2018-06-05,"1-66970498",287888,3,193.28,111.9,81.38
29043598,"LN006",2018-06-05,"1-66970498",287708,16,938.72,733.1,205.62
29043599,"LN001",2018-06-06,"1-66970817",287868,15,21262.4,17669.5,3592.9
29043599,"LN002",2018-06-06,"1-66970817",287740,2,1631.6,1310.5,321.1
29043599,"LN003",2018-06-06,"1-66970817",287882,9,13821.8,11469,2352.8
29043599,"LN004",2018-06-06,"1-66970817",287768,3,3519.2,2883.5,635.7
29043599,"LN005",2018-06-06,"1-66970817",287689,7,9884,8187.5,1696.5
29043599,"LN006",2018-06-06,"1-66970817",287855,11,652.64,494.7,157.94
29043600,"LN001",2018-06-09,"1-66970345",287688,2,1407.2,1123.5,283.7
29043600,"LN002",2018-06-09,"1-66970345",287692,16,932.78,728.15,204.63
29043600,"LN003",2018-06-09,"1-66970345",287716,3,2934.2,2396,538.2
29043600,"LN004",2018-06-09,"1-66970345",287755,16,1166.6,923,243.6
29043601,"LN001",2018-06-10,"1-66970663",287728,3,134.19,62.66,71.53
29043601,"LN002",2018-06-10,"1-66970663",287856,21,1274.84,1013.2,261.64
29043601,"LN003",2018-06-10,"1-66970663",287785,2,1776.3,1431.08,345.22
29043601,"LN004",2018-06-10,"1-66970663",287729,13,492.82,361.52,131.3
29043601,"LN005",2018-06-10,"1-66970663",287693,5,6910.18,5709.32,1200.86
29043601,"LN006",2018-06-10,"1-66970663",287790,2,1735.98,1397.48,338.5
29043601,"LN007",2018-06-10,"1-66970663",287718,2,134.62,63.02,71.6
29043601,"LN008",2018-06-10,"1-66970663",287756,16,949.52,742.1,207.42
29043602,"LN001",2018-06-11,"1-66970370",287874,10,15919.4,13217,2702.4
29043602,"LN002",2018-06-11,"1-66970370",287745,2,1789.7,1442.25,347.45
29043602,"LN003",2018-06-11,"1-66970370",287887,6,409.94,292.45,117.49
29043602,"LN004",2018-06-11,"1-66970370",227897,2,1439.3,1150.25,289.05
29043602,"LN005",2018-06-11,"1-66970370",287707,11,638.84,483.2,155.64
29043602,"LN006",2018-06-11,"1-66970370",287916,11,13604,11287.5,2316.5
29043602,"LN007",2018-06-11,"1-66970370",287906,6,351.92,244.1,107.82
29043603,"LN001",2018-06-12,"1-66970371",287926,3,211.45,127.04,84.41
29043603,"LN002",2018-06-12,"1-66970371",287896,6,237.98,149.15,88.83
29043603,"LN003",2018-06-12,"1-66970371",287997,5,5433.8,4479,954.8
29043603,"LN004",2018-06-12,"1-66970371",288000,3,129.66,58.88,70.78
29043603,"LN005",2018-06-12,"1-66970371",287998,8,10384.4,8604.5,1779.9
29043603,"LN006",2018-06-12,"1-66970371",288001,2,1539.2,1233.5,305.7
29043603,"LN007",2018-06-12,"1-66970371",287920,11,749.48,575.4,174.08
29043603,"LN008",2018-06-12,"1-66970371",287910,6,333.86,229.05,104.81
29043603,"LN009",2018-06-12,"1-66970371",287900,3,172.54,94.62,77.92
29043604,"LN001",2018-06-13,"1-66970372",287913,2,1561.4,1252,309.4
29043604,"LN002",2018-06-13,"1-66970372",287851,16,962.84,753.2,209.64
29043604,"LN003",2018-06-13,"1-66970372",287893,2,1541.3,1235.25,306.05
29043604,"LN004",2018-06-13,"1-66970372",287684,6,360.26,251.05,109.21
29043604,"LN005",2018-06-13,"1-66970372",287712,6,6947,5740,1207
29043604,"LN006",2018-06-13,"1-66970372",287751,3,2777,2265,512
29043604,"LN007",2018-06-13,"1-66970372",287846,5,5489,4525,964
29043605,"LN001",2018-06-16,"1-66970373",287875,11,644.36,487.8,156.56
29043605,"LN002",2018-06-16,"1-66970373",287746,11,602.72,453.1,149.62
29043605,"LN003",2018-06-16,"1-66970373",287888,4,169.04,91.7,77.34
29043605,"LN004",2018-06-16,"1-66970373",287708,4,169.04,91.7,77.34
29043605,"LN005",2018-06-16,"1-66970373",287868,2,82.32,19.43,62.89
29043605,"LN006",2018-06-16,"1-66970373",287740,3,2798.26,2282.72,515.54
29043605,"LN007",2018-06-16,"1-66970373",287882,7,8130.81,6726.5,1404.31
29043605,"LN008",2018-06-16,"1-66970373",287768,21,713.24,545.2,168.04
29043605,"LN009",2018-06-16,"1-66970373",287689,2,1518.82,1216.52,302.3
29043606,"LN001",2018-06-17,"1-66970374",287855,11,701.48,535.4,166.08
29043606,"LN002",2018-06-17,"1-66970374",287688,3,180.87,101.56,79.31
29043606,"LN003",2018-06-17,"1-66970374",287692,16,878.6,683,195.6
29043606,"LN004",2018-06-17,"1-66970374",287716,11,798.32,616.1,182.22
29043606,"LN005",2018-06-17,"1-66970374",287755,2,1563.5,1253.75,309.75
29043607,"LN001",2018-06-18,"1-66970442",287728,2,1691,1360,331
29043607,"LN002",2018-06-18,"1-66970442",287856,2,110.77,43.14,67.63
29043607,"LN003",2018-06-18,"1-66970442",287785,5,315.99,214.16,101.83
29043607,"LN004",2018-06-18,"1-66970442",287729,3,1719.2,1383.5,335.7
29043607,"LN005",2018-06-18,"1-66970442",287693,11,707.24,540.2,167.04
29043607,"LN006",2018-06-18,"1-66970442",287790,6,243.68,153.9,89.78
29043607,"LN007",2018-06-18,"1-66970442",287718,2,1532.07,1227.56,304.51
29043608,"LN001",2018-06-19,"1-66970443",287756,33,874.86,679.88,194.98
29043608,"LN002",2018-06-19,"1-66970443",287874,11,7886,6522.5,1363.5
29043608,"LN003",2018-06-19,"1-66970443",287745,2,1615.7,1297.25,318.45
29043608,"LN004",2018-06-19,"1-66970443",287887,2,1523.3,1220.25,303.05
29043608,"LN005",2018-06-19,"1-66970443",227897,6,356.66,248.05,108.61
29043608,"LN006",2018-06-19,"1-66970443",287707,2,127.75,57.29,70.46
29043608,"LN007",2018-06-19,"1-66970443",287916,33,1043.05,820.04,223.01
29043609,"LN001",2018-06-20,"1-66970480",287906,6,410.84,293.2,117.64
29043609,"LN002",2018-06-20,"1-66970480",287926,2,130.54,59.62,70.92
29043609,"LN003",2018-06-20,"1-66970480",287896,11,602.72,453.1,149.62
29043609,"LN004",2018-06-20,"1-66970480",287997,6,7020.5,5801.25,1219.25
29043609,"LN005",2018-06-20,"1-66970480",288000,3,2777,2265,512
29043609,"LN006",2018-06-20,"1-66970480",287998,3,189.06,108.38,80.68
29043609,"LN007",2018-06-20,"1-66970480",288001,6,417.74,298.95,118.79
29043610,"LN001",2018-06-23,"1-66970808",287920,2,1456.1,1164.25,291.85
29043610,"LN002",2018-06-23,"1-66970808",287910,6,343.22,236.85,106.37
29043610,"LN003",2018-06-23,"1-66970808",287900,2,1421,1135,286
29043610,"LN004",2018-06-23,"1-66970808",287913,17,955.3,746.92,208.38
29043610,"LN005",2018-06-23,"1-66970808",287851,11,607.4,457,150.4
29043610,"LN006",2018-06-23,"1-66970808",287893,16,899.66,700.55,199.11
29043611,"LN001",2018-06-24,"1-66970501",287684,3,3057.8,2499,558.8
29043611,"LN002",2018-06-24,"1-66970501",287712,2,1633.4,1312,321.4
29043611,"LN003",2018-06-24,"1-66970501",287751,2,134.08,62.57,71.51
29043611,"LN004",2018-06-24,"1-66970501",287846,3,180.87,101.56,79.31
29043611,"LN005",2018-06-24,"1-66970501",287875,16,878.6,683,195.6
29043611,"LN006",2018-06-24,"1-66970501",287746,2,124.44,54.53,69.91
29043612,"LN001",2018-06-25,"1-66970350",287888,2,1656.2,1331,325.2
29043612,"LN002",2018-06-25,"1-66970350",287708,3,2981.6,2435.5,546.1
29043612,"LN003",2018-06-25,"1-66970350",287868,2,1581.2,1268.5,312.7
29043612,"LN004",2018-06-25,"1-66970350",287740,3,2753.6,2245.5,508.1
29043612,"LN005",2018-06-25,"1-66970350",287882,13,947.29,740.24,207.05
29043612,"LN006",2018-06-25,"1-66970350",287768,3,134.36,62.8,71.56
29043612,"LN007",2018-06-25,"1-66970350",287689,2,1427.1,1140.08,287.02
