"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"290435845202011","LN001",2020-11-01,"1-66970795",287901,54,49976.62,41314.61,8662.01
"290435845202011","LN002",2020-11-01,"1-66970795",287992,14,75868.81,75045.23,823.57
"290435845202011","LN003",2020-11-01,"1-66970795",287993,57,97021.17,94039.74,2981.43
"290435845202011","LN004",2020-11-01,"1-66970795",287922,24,38538.87,31243.05,7295.81
"290435845202011","LN005",2020-11-01,"1-66970795",287912,2,89292.51,84691.44,4601.07
"290435845202011","LN006",2020-11-01,"1-66970795",287903,24,58466.61,56992.14,1474.46
"290435845202011","LN007",2020-11-01,"1-66970795",287794,8,44342.02,37431.98,6910.04
"290435846202011","LN001",2020-11-02,"1-66970448",287774,68,42667.43,39113.08,3554.34
"290435846202011","LN002",2020-11-02,"1-66970448",287772,38,51175.7,44254.28,6921.42
"290435846202011","LN003",2020-11-02,"1-66970448",287867,51,75087.39,73304.91,1782.47
"290435846202011","LN004",2020-11-02,"1-66970448",287767,47,68578.94,59579,8999.94
"290435846202011","LN005",2020-11-02,"1-66970448",287781,54,12694.67,7204.02,5490.65
"290435846202011","LN006",2020-11-02,"1-66970448",287778,48,102191.9,97054.09,5137.81
"290435846202011","LN007",2020-11-02,"1-66970448",287798,16,16697.27,6744.51,9952.75
"290435846202011","LN008",2020-11-02,"1-66970448",287876,60,56961.39,46867.19,10094.2
"290435847202011","LN001",2020-11-04,"1-66970820",287782,33,85646.03,78747.16,6898.86
"290435847202011","LN002",2020-11-04,"1-66970820",287779,48,62515.84,61853.54,662.29
"290435847202011","LN003",2020-11-04,"1-66970820",287799,3,43943.32,35360.21,8583.11
"290435847202011","LN004",2020-11-04,"1-66970820",287787,24,96569.86,95007.59,1562.26
"290435847202011","LN005",2020-11-04,"1-66970820",287792,71,20685.94,13317.84,7368.1
"290435847202011","LN006",2020-11-04,"1-66970820",287802,67,106656.98,97066.07,9590.9
"290435848202011","LN001",2020-11-05,"1-66970552",287924,59,20961.11,14605.85,6355.25
"290435848202011","LN002",2020-11-05,"1-66970552",287901,60,12463.12,6001.26,6461.86
"290435848202011","LN003",2020-11-05,"1-66970552",287992,36,66364.67,58947.68,7416.99
"290435848202011","LN004",2020-11-05,"1-66970552",287993,10,26038.24,21118.16,4920.07
"290435848202011","LN005",2020-11-05,"1-66970552",287922,75,73344.32,64560.22,8784.1
"290435848202011","LN006",2020-11-05,"1-66970552",287912,39,80892.64,71764.56,9128.08
"290435849202011","LN001",2020-11-06,"1-66970461",287903,27,81026.43,71754.34,9272.09
