"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
290435740,"LN001",2018-09-01,"1-66970474",287759,2,1418.9,1133.25,285.65
290435740,"LN002",2018-09-01,"1-66970474",287974,6,8873,7345,1528
290435740,"LN003",2018-09-01,"1-66970474",287941,26,43055.01,35830,7225.01
290435740,"LN004",2018-09-01,"1-66970474",287963,2,1784.6,1438,346.6
290435740,"LN005",2018-09-01,"1-66970474",287930,7,9768.8,8091.5,1677.3
290435740,"LN006",2018-09-01,"1-66970474",287952,3,2843,2320,523
290435740,"LN007",2018-09-01,"1-66970474",287928,2,1610.3,1292.75,317.55
290435741,"LN001",2018-09-02,"1-66970734",287866,22,31445.3,26155.25,5290.05
290435741,"LN002",2018-09-02,"1-66970734",287738,14,19490.9,16193.25,3297.65
290435741,"LN003",2018-09-02,"1-66970734",287727,9,12453.8,10329,2124.8
290435741,"LN004",2018-09-02,"1-66970734",287766,3,3268.71,2674.76,593.95
290435741,"LN005",2018-09-02,"1-66970734",287891,3,3095.91,2530.76,565.15
290435741,"LN006",2018-09-02,"1-66970734",287989,30,980.59,767.99,212.6
290435741,"LN007",2018-09-02,"1-66970734",287987,10,15541.4,12902,2639.4
290435741,"LN008",2018-09-02,"1-66970734",287995,9,12777.8,10599,2178.8
290435742,"LN001",2018-09-03,"1-66970772",287786,4,4454.12,3662.6,791.52
290435742,"LN002",2018-09-03,"1-66970772",287791,6,342.8,236.5,106.3
290435742,"LN003",2018-09-03,"1-66970772",287986,2,1418.9,1133.25,285.65
290435742,"LN004",2018-09-03,"1-66970772",287984,3,134.19,62.66,71.53
290435742,"LN005",2018-09-03,"1-66970772",287991,5,3185,2605,580
290435742,"LN006",2018-09-03,"1-66970772",287988,49,37505,31205,6300
290435743,"LN001",2018-09-04,"1-66970777",288005,16,994.16,779.3,214.86
290435743,"LN002",2018-09-04,"1-66970777",288003,8,12102.2,10036,2066.2
290435743,"LN003",2018-09-04,"1-66970777",287835,4,5223.8,4304,919.8
290435743,"LN004",2018-09-04,"1-66970777",287815,2,1454,1162.5,291.5
290435743,"LN005",2018-09-04,"1-66970777",287828,11,647.48,490.4,157.08
290435743,"LN006",2018-09-04,"1-66970777",287714,3,190.33,109.44,80.89
290435744,"LN001",2018-09-05,"1-66970626",287753,7,10634.6,8813,1821.6
290435744,"LN002",2018-09-05,"1-66970626",287759,3,3240.8,2651.5,589.3
290435744,"LN003",2018-09-05,"1-66970626",287974,2,1499.6,1200.5,299.1
290435744,"LN004",2018-09-05,"1-66970626",287941,3,3032.6,2478,554.6
290435744,"LN005",2018-09-05,"1-66970626",287963,18,23678,19682.5,3995.5
290435744,"LN006",2018-09-05,"1-66970626",287930,3,180.7,101.42,79.28
290435745,"LN001",2018-09-08,"1-66970668",287952,4,4126.7,3389.75,736.95
290435745,"LN002",2018-09-08,"1-66970668",287928,3,183.7,103.92,79.78
290435745,"LN003",2018-09-08,"1-66970668",287866,13,16171.4,13427,2744.4
290435745,"LN004",2018-09-08,"1-66970668",287738,36,1350.2,1076,274.2
290435746,"LN001",2018-09-09,"1-66970399",287727,12,9140,7567.5,1572.5
290435746,"LN002",2018-09-09,"1-66970399",287766,3,193.28,111.9,81.38
290435746,"LN003",2018-09-09,"1-66970399",287891,16,938.72,733.1,205.62
290435746,"LN004",2018-09-09,"1-66970399",287989,15,21262.4,17669.5,3592.9
290435746,"LN005",2018-09-09,"1-66970399",287987,2,1631.6,1310.5,321.1
290435746,"LN006",2018-09-09,"1-66970399",287995,9,13821.8,11469,2352.8
290435746,"LN007",2018-09-09,"1-66970399",287786,3,3519.2,2883.5,635.7
290435746,"LN008",2018-09-09,"1-66970399",287791,7,9884,8187.5,1696.5
290435747,"LN001",2018-09-10,"1-66970338",287986,11,652.64,494.7,157.94
290435747,"LN002",2018-09-10,"1-66970338",287984,2,1407.2,1123.5,283.7
290435747,"LN003",2018-09-10,"1-66970338",287991,16,932.78,728.15,204.63
290435747,"LN004",2018-09-10,"1-66970338",287988,3,2934.2,2396,538.2
290435747,"LN005",2018-09-10,"1-66970338",288005,16,1166.6,923,243.6
290435747,"LN006",2018-09-10,"1-66970338",288003,3,134.19,62.66,71.53
290435747,"LN007",2018-09-10,"1-66970338",287835,21,1274.84,1013.2,261.64
290435748,"LN001",2018-09-11,"1-66970571",287815,2,1776.3,1431.08,345.22
290435748,"LN002",2018-09-11,"1-66970571",287828,13,492.82,361.52,131.3
290435748,"LN003",2018-09-11,"1-66970571",287714,5,6910.18,5709.32,1200.86
290435748,"LN004",2018-09-11,"1-66970571",287753,2,1735.98,1397.48,338.5
290435748,"LN005",2018-09-11,"1-66970571",287759,2,134.62,63.02,71.6
290435748,"LN006",2018-09-11,"1-66970571",287974,16,949.52,742.1,207.42
290435748,"LN007",2018-09-11,"1-66970571",287941,10,15919.4,13217,2702.4
290435748,"LN008",2018-09-11,"1-66970571",287963,2,1789.7,1442.25,347.45
290435748,"LN009",2018-09-11,"1-66970571",287930,6,409.94,292.45,117.49
290435749,"LN001",2018-09-12,"1-66970737",287952,2,1439.3,1150.25,289.05
290435749,"LN002",2018-09-12,"1-66970737",287928,11,638.84,483.2,155.64
290435749,"LN003",2018-09-12,"1-66970737",287866,11,13604,11287.5,2316.5
290435749,"LN004",2018-09-12,"1-66970737",287738,6,351.92,244.1,107.82
290435749,"LN005",2018-09-12,"1-66970737",287727,3,211.45,127.04,84.41
290435749,"LN006",2018-09-12,"1-66970737",287766,6,237.98,149.15,88.83
290435749,"LN007",2018-09-12,"1-66970737",287891,5,5433.8,4479,954.8
290435750,"LN001",2018-09-15,"1-66970430",287989,3,129.66,58.88,70.78
290435750,"LN002",2018-09-15,"1-66970430",287987,8,10384.4,8604.5,1779.9
290435750,"LN003",2018-09-15,"1-66970430",287995,2,1539.2,1233.5,305.7
290435750,"LN004",2018-09-15,"1-66970430",287786,11,749.48,575.4,174.08
290435750,"LN005",2018-09-15,"1-66970430",287791,6,333.86,229.05,104.81
290435750,"LN006",2018-09-15,"1-66970430",287986,3,172.54,94.62,77.92
290435750,"LN007",2018-09-15,"1-66970430",287984,2,1561.4,1252,309.4
290435750,"LN008",2018-09-15,"1-66970430",287991,16,962.84,753.2,209.64
290435750,"LN009",2018-09-15,"1-66970430",287988,2,1541.3,1235.25,306.05
290435751,"LN001",2018-09-16,"1-66970466",288005,6,360.26,251.05,109.21
290435751,"LN002",2018-09-16,"1-66970466",288003,6,6947,5740,1207
290435751,"LN003",2018-09-16,"1-66970466",287835,3,2777,2265,512
290435751,"LN004",2018-09-16,"1-66970466",287815,5,5489,4525,964
290435751,"LN005",2018-09-16,"1-66970466",287828,11,644.36,487.8,156.56
290435752,"LN001",2018-09-17,"1-66970760",287714,11,602.72,453.1,149.62
290435752,"LN002",2018-09-17,"1-66970760",287753,4,169.04,91.7,77.34
290435752,"LN003",2018-09-17,"1-66970760",287759,4,169.04,91.7,77.34
290435752,"LN004",2018-09-17,"1-66970760",287974,2,82.32,19.43,62.89
290435752,"LN005",2018-09-17,"1-66970760",287941,3,2798.26,2282.72,515.54
290435752,"LN006",2018-09-17,"1-66970760",287963,7,8130.81,6726.5,1404.31
290435752,"LN007",2018-09-17,"1-66970760",287930,21,713.24,545.2,168.04
290435753,"LN001",2018-09-18,"1-66970563",287952,2,1518.82,1216.52,302.3
290435753,"LN002",2018-09-18,"1-66970563",287928,11,701.48,535.4,166.08
290435753,"LN003",2018-09-18,"1-66970563",287866,3,180.87,101.56,79.31
290435753,"LN004",2018-09-18,"1-66970563",287738,16,878.6,683,195.6
290435753,"LN005",2018-09-18,"1-66970563",287727,11,798.32,616.1,182.22
290435753,"LN006",2018-09-18,"1-66970563",287766,2,1563.5,1253.75,309.75
290435753,"LN007",2018-09-18,"1-66970563",287891,2,1691,1360,331
290435754,"LN001",2018-09-19,"1-66970475",287989,2,110.77,43.14,67.63
290435754,"LN002",2018-09-19,"1-66970475",287987,5,315.99,214.16,101.83
290435754,"LN003",2018-09-19,"1-66970475",287995,3,1719.2,1383.5,335.7
290435754,"LN004",2018-09-19,"1-66970475",287786,11,707.24,540.2,167.04
290435754,"LN005",2018-09-19,"1-66970475",287791,6,243.68,153.9,89.78
290435754,"LN006",2018-09-19,"1-66970475",287986,2,1532.07,1227.56,304.51
290435754,"LN007",2018-09-19,"1-66970475",287984,33,874.86,679.88,194.98
290435755,"LN001",2018-09-22,"1-66970685",287991,11,7886,6522.5,1363.5
290435755,"LN002",2018-09-22,"1-66970685",287988,2,1615.7,1297.25,318.45
290435755,"LN003",2018-09-22,"1-66970685",288005,2,1523.3,1220.25,303.05
290435755,"LN004",2018-09-22,"1-66970685",288003,6,356.66,248.05,108.61
290435755,"LN005",2018-09-22,"1-66970685",287835,2,127.75,57.29,70.46
290435755,"LN006",2018-09-22,"1-66970685",287815,33,1043.05,820.04,223.01
290435756,"LN001",2018-09-23,"1-66970744",287828,6,410.84,293.2,117.64
290435756,"LN002",2018-09-23,"1-66970744",287714,2,130.54,59.62,70.92
290435756,"LN003",2018-09-23,"1-66970744",287753,11,602.72,453.1,149.62
290435756,"LN004",2018-09-23,"1-66970744",287759,6,7020.5,5801.25,1219.25
290435756,"LN005",2018-09-23,"1-66970744",287974,3,2777,2265,512
290435756,"LN006",2018-09-23,"1-66970744",287941,3,189.06,108.38,80.68
290435757,"LN001",2018-09-24,"1-66970516",287963,6,417.74,298.95,118.79
290435757,"LN002",2018-09-24,"1-66970516",287930,2,1456.1,1164.25,291.85
290435757,"LN003",2018-09-24,"1-66970516",287952,6,343.22,236.85,106.37
290435757,"LN004",2018-09-24,"1-66970516",287928,2,1421,1135,286
290435757,"LN005",2018-09-24,"1-66970516",287866,17,955.3,746.92,208.38
290435757,"LN006",2018-09-24,"1-66970516",287738,11,607.4,457,150.4
290435757,"LN007",2018-09-24,"1-66970516",287727,16,899.66,700.55,199.11
290435758,"LN001",2018-09-25,"1-66970539",287766,3,3057.8,2499,558.8
290435758,"LN002",2018-09-25,"1-66970539",287891,2,1633.4,1312,321.4
290435758,"LN003",2018-09-25,"1-66970539",287989,2,134.08,62.57,71.51
290435758,"LN004",2018-09-25,"1-66970539",287987,3,180.87,101.56,79.31
290435758,"LN005",2018-09-25,"1-66970539",287995,16,878.6,683,195.6
290435758,"LN006",2018-09-25,"1-66970539",287786,2,124.44,54.53,69.91
290435759,"LN001",2018-09-26,"1-66970768",287791,2,1656.2,1331,325.2
290435759,"LN002",2018-09-26,"1-66970768",287986,3,2981.6,2435.5,546.1
290435759,"LN003",2018-09-26,"1-66970768",287984,2,1581.2,1268.5,312.7
290435759,"LN004",2018-09-26,"1-66970768",287991,3,2753.6,2245.5,508.1
290435759,"LN005",2018-09-26,"1-66970768",287988,13,947.29,740.24,207.05
290435759,"LN006",2018-09-26,"1-66970768",288005,3,134.36,62.8,71.56
290435760,"LN001",2018-09-29,"1-66970473",288003,2,1427.1,1140.08,287.02
290435760,"LN002",2018-09-29,"1-66970473",287835,3,3057.8,2499,558.8
290435760,"LN003",2018-09-29,"1-66970473",287815,2,1541.3,1235.25,306.05
290435760,"LN004",2018-09-29,"1-66970473",287828,3,3007.4,2457,550.4
290435760,"LN005",2018-09-29,"1-66970473",287714,9,11076.2,9181,1895.2
290435760,"LN006",2018-09-29,"1-66970473",287753,6,354.68,246.4,108.28
290435760,"LN007",2018-09-29,"1-66970473",287759,6,151.58,77.15,74.43
290435760,"LN008",2018-09-29,"1-66970473",287974,2,1431.63,1143.86,287.77
290435760,"LN009",2018-09-29,"1-66970473",287941,3,2847.2,2323.5,523.7
290435760,"LN010",2018-09-29,"1-66970473",287963,2,1456.1,1164.25,291.85
290435761,"LN001",2018-09-30,"1-66970617",287930,13,16196.6,13448,2748.6
290435761,"LN002",2018-09-30,"1-66970617",287952,11,709.4,542,167.4
290435761,"LN003",2018-09-30,"1-66970617",287928,13,444.87,321.56,123.31
290435761,"LN004",2018-09-30,"1-66970617",287866,4,5054.6,4163,891.6
290435761,"LN005",2018-09-30,"1-66970617",287738,2,1728.2,1391,337.2
290435761,"LN006",2018-09-30,"1-66970617",287727,3,3303.8,2704,599.8
290435761,"LN007",2018-09-30,"1-66970617",287766,4,4133,3395,738
290435761,"LN008",2018-09-30,"1-66970617",287891,4,4133,3395,738
290435761,"LN009",2018-09-30,"1-66970617",287989,5,5933.29,4895.24,1038.05
290435761,"LN010",2018-09-30,"1-66970617",287987,3,2777,2265,512
290435764,"LN001",2018-09-01,"1-66970474",287759,6,7547,6240,1307
290435764,"LN002",2018-09-01,"1-66970474",287974,11,685.28,521.9,163.38
290435764,"LN003",2018-09-01,"1-66970474",287941,4,4238.3,3482.75,755.55
290435764,"LN004",2018-09-01,"1-66970474",287963,5,5489,4525,964
290435764,"LN005",2018-09-01,"1-66970474",287930,49,37605.8,31289,6316.8
290435764,"LN006",2018-09-01,"1-66970474",287952,4,4439.9,3650.75,789.15
290435764,"LN007",2018-09-01,"1-66970474",287928,2,1828.7,1474.75,353.95
290435765,"LN001",2018-09-02,"1-66970734",287866,2,1501.7,1202.25,299.45
290435765,"LN002",2018-09-02,"1-66970734",287738,6,352.34,244.45,107.89
290435765,"LN003",2018-09-02,"1-66970734",287727,4,4522.7,3719.75,802.95
290435765,"LN004",2018-09-02,"1-66970734",287766,3,2847.2,2323.5,523.7
290435765,"LN005",2018-09-02,"1-66970734",287891,11,13976,11597.5,2378.5
290435765,"LN006",2018-09-02,"1-66970734",287989,3,2961.8,2419,542.8
290435765,"LN007",2018-09-02,"1-66970734",287987,4,4560.5,3751.25,809.25
290435765,"LN008",2018-09-02,"1-66970734",287995,2,1691,1360,331
290435766,"LN001",2018-09-03,"1-66970772",287786,4,4133,3395,738
290435766,"LN002",2018-09-03,"1-66970772",287791,2,1409.3,1125.25,284.05
290435766,"LN003",2018-09-03,"1-66970772",287986,11,404.36,287.8,116.56
290435766,"LN004",2018-09-03,"1-66970772",287984,11,675.8,514,161.8
290435766,"LN005",2018-09-03,"1-66970772",287991,5,6338.6,5233,1105.6
290435766,"LN006",2018-09-03,"1-66970772",287988,6,410.42,292.85,117.57
290435767,"LN001",2018-09-04,"1-66970777",288005,6,232.28,144.4,87.88
290435767,"LN002",2018-09-04,"1-66970777",288003,2,1786.7,1439.75,346.95
290435767,"LN003",2018-09-04,"1-66970777",287835,3,2753.6,2245.5,508.1
290435767,"LN004",2018-09-04,"1-66970777",287815,2,1513.4,1212,301.4
290435767,"LN005",2018-09-04,"1-66970777",287828,2,1518.82,1216.52,302.3
290435767,"LN006",2018-09-04,"1-66970777",287714,4,172.21,94.34,77.87
290435768,"LN001",2018-09-05,"1-66970626",287753,2,1656.2,1331,325.2
290435768,"LN002",2018-09-05,"1-66970626",287759,11,683.96,520.8,163.16
290435768,"LN003",2018-09-05,"1-66970626",287974,6,7356.5,6081.25,1275.25
290435768,"LN004",2018-09-05,"1-66970626",287941,2,1615.7,1297.25,318.45
290435768,"LN005",2018-09-05,"1-66970626",287963,2,1523.3,1220.25,303.05
