"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"29043564020207","LN001",2020-07-01,"1-66970752",287801,22,34151.7,31552.17,2599.52
"29043564020207","LN002",2020-07-01,"1-66970752",287739,7,11981.03,4340.97,7640.06
"29043564020207","LN003",2020-07-01,"1-66970752",287985,41,9292.63,4970.36,4322.26
"29043564020207","LN004",2020-07-01,"1-66970752",287838,63,15916.87,9745.65,6171.21
"29043564020207","LN005",2020-07-01,"1-66970752",287818,61,78273.5,72561.83,5711.67
"29043564020207","LN006",2020-07-01,"1-66970752",287831,7,69548.23,61986.62,7561.61
"29043564020207","LN007",2020-07-01,"1-66970752",287812,22,57456.89,55839.5,1617.39
"29043564120207","LN001",2020-07-02,"1-66970469",287825,69,83520.07,80000.26,3519.81
"29043564120207","LN002",2020-07-02,"1-66970469",287840,2,59021.36,56823.42,2197.94
"29043564120207","LN003",2020-07-02,"1-66970469",287788,7,42391.38,34025.03,8366.35
"29043564120207","LN004",2020-07-02,"1-66970469",287793,61,69086.89,65825.85,3261.03
"29043564120207","LN005",2020-07-02,"1-66970469",287803,44,68680.96,60681.04,7999.91
"29043564120207","LN006",2020-07-02,"1-66970469",287804,1,43192.57,38009.98,5182.59
"29043564120207","LN007",2020-07-02,"1-66970469",287949,8,28962.52,28716.92,245.6
"29043564120207","LN008",2020-07-02,"1-66970469",287971,36,80738.82,79802.15,936.66
"29043564220207","LN001",2020-07-03,"1-66970467",287938,16,60132.62,54855.66,5276.95
"29043564220207","LN002",2020-07-03,"1-66970467",287960,33,80688.3,73952.88,6735.41
"29043564220207","LN003",2020-07-03,"1-66970467",287808,17,32298.74,26089.72,6209.02
"29043564220207","LN004",2020-07-03,"1-66970467",287975,48,88016.68,82139.91,5876.76
"29043564220207","LN005",2020-07-03,"1-66970467",287942,14,90483.27,89485.21,998.06
"29043564220207","LN006",2020-07-03,"1-66970467",287964,25,106649.63,100297.72,6351.91
"29043564320207","LN001",2020-07-04,"1-66970400",287931,14,28252.81,24298.07,3954.73
"29043564320207","LN002",2020-07-04,"1-66970400",287953,60,43244.32,33343.97,9900.34
"29043564320207","LN003",2020-07-04,"1-66970400",287929,34,52948.08,46420.79,6527.28
"29043564320207","LN004",2020-07-04,"1-66970400",287923,10,69684.49,61085.5,8598.98
"29043564320207","LN005",2020-07-04,"1-66970400",287801,38,88857.78,79005.06,9852.71
"29043564320207","LN006",2020-07-04,"1-66970400",287739,2,96327.57,91886.39,4441.17
"29043564420207","LN001",2020-07-07,"1-66970807",287985,5,62168.4,60809.2,1359.19
"29043564420207","LN002",2020-07-07,"1-66970807",287838,7,22706.47,19848.71,2857.75
"29043564420207","LN003",2020-07-07,"1-66970807",287818,46,97712.84,95634.11,2078.72
"29043564420207","LN004",2020-07-07,"1-66970807",287831,50,27640.27,25564.12,2076.15
"29043564420207","LN005",2020-07-07,"1-66970807",287812,43,61022.46,57122.62,3899.83
"29043564420207","LN006",2020-07-07,"1-66970807",287825,16,103876.86,99209.05,4667.8
"29043564520207","LN001",2020-07-08,"1-66970420",287840,11,90174.59,88174.78,1999.81
"29043564520207","LN002",2020-07-08,"1-66970420",287788,57,15882.93,13930.27,1952.66
"29043564520207","LN003",2020-07-08,"1-66970420",287793,38,28176.99,21790.16,6386.82
"29043564520207","LN004",2020-07-08,"1-66970420",287803,42,49955.17,43352.27,6602.89
"29043564620207","LN001",2020-07-09,"1-66970645",287804,11,77181.5,72252.22,4929.27
"29043564620207","LN002",2020-07-09,"1-66970645",287949,70,48450.36,46828.24,1622.12
"29043564620207","LN003",2020-07-09,"1-66970645",287971,4,73045.93,65159.41,7886.51
"29043564620207","LN004",2020-07-09,"1-66970645",287938,39,33713.07,29915.38,3797.68
"29043564620207","LN005",2020-07-09,"1-66970645",287960,43,34520.55,32362.32,2158.23
"29043564620207","LN006",2020-07-09,"1-66970645",287808,16,95224.84,90746.54,4478.29
"29043564620207","LN007",2020-07-09,"1-66970645",287975,29,93807.08,88559.5,5247.57
"29043564620207","LN008",2020-07-09,"1-66970645",287942,7,71380.55,63354.63,8025.92
"29043564720207","LN001",2020-07-10,"1-66970791",287964,51,5049.04,3641.02,1408.01
"29043564720207","LN002",2020-07-10,"1-66970791",287931,53,87154.06,77894.69,9259.37
"29043564720207","LN003",2020-07-10,"1-66970791",287953,33,58049.85,49150.91,8898.93
"29043564720207","LN004",2020-07-10,"1-66970791",287929,59,29452.02,19525.47,9926.54
"29043564720207","LN005",2020-07-10,"1-66970791",287923,10,81431.07,80642.13,788.94
"29043564720207","LN006",2020-07-10,"1-66970791",287801,15,50465.33,49025.24,1440.08
"29043564720207","LN007",2020-07-10,"1-66970791",287739,68,62890.09,55829.59,7060.5
"29043564820207","LN001",2020-07-11,"1-66970647",287985,56,88759.07,85218.38,3540.68
"29043564820207","LN002",2020-07-11,"1-66970647",287838,26,91558.61,86710.65,4847.95
"29043564820207","LN003",2020-07-11,"1-66970647",287818,12,48676.02,45673.38,3002.63
"29043564820207","LN004",2020-07-11,"1-66970647",287831,9,60721.95,55835.62,4886.33
"29043564820207","LN005",2020-07-11,"1-66970647",287812,33,83829.97,81810.63,2019.34
"29043564820207","LN006",2020-07-11,"1-66970647",287825,5,85657.33,76688.95,8968.37
"29043564820207","LN007",2020-07-11,"1-66970647",287840,31,57437.05,54665.79,2771.25
"29043564820207","LN008",2020-07-11,"1-66970647",287788,15,63530.02,57200.48,6329.53
"29043564820207","LN009",2020-07-11,"1-66970647",287793,23,11906.29,5916.4,5989.89
"29043564920207","LN001",2020-07-14,"1-66970406",287803,46,14135.37,13779.86,355.5
"29043564920207","LN002",2020-07-14,"1-66970406",287804,24,81655.22,74630.15,7025.06
"29043564920207","LN003",2020-07-14,"1-66970406",287949,11,61675.6,61393.28,282.31
"29043564920207","LN004",2020-07-14,"1-66970406",287971,52,53298.68,52260.89,1037.79
"29043564920207","LN005",2020-07-14,"1-66970406",287938,49,9923.86,3244.8,6679.06
"29043564920207","LN006",2020-07-14,"1-66970406",287960,49,67635.31,60353.42,7281.88
"29043564920207","LN007",2020-07-14,"1-66970406",287808,32,60046.38,58815.4,1230.98
"29043565020207","LN001",2020-07-15,"1-66970615",287975,18,73633.84,71127.59,2506.25
"29043565020207","LN002",2020-07-15,"1-66970615",287942,14,52465.83,52185.65,280.18
"29043565020207","LN003",2020-07-15,"1-66970615",287964,25,9856.19,2967.4,6888.78
"29043565020207","LN004",2020-07-15,"1-66970615",287931,61,80915.11,71592.32,9322.78
"29043565020207","LN005",2020-07-15,"1-66970615",287953,50,90327.31,80719.7,9607.6
"29043565020207","LN006",2020-07-15,"1-66970615",287929,34,102837.6,95637.14,7200.45
"29043565020207","LN007",2020-07-15,"1-66970615",287923,12,91140.45,85719.99,5420.46
"29043565020207","LN008",2020-07-15,"1-66970615",287801,16,53206.66,46348.59,6858.07
