"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"29043564020197","LN001",2019-07-01,"1-66970752",287801,63,19806.8,14948.29,4858.5
"29043564020197","LN002",2019-07-01,"1-66970752",287739,72,46887.31,45718.16,1169.15
"29043564020197","LN003",2019-07-01,"1-66970752",287985,32,21174.75,19539.76,1634.99
"29043564020197","LN004",2019-07-01,"1-66970752",287838,3,87807.76,83067.18,4740.58
"29043564020197","LN005",2019-07-01,"1-66970752",287818,73,17250.3,15840.95,1409.34
"29043564020197","LN006",2019-07-01,"1-66970752",287831,46,50423.92,43962.64,6461.27
"29043564020197","LN007",2019-07-01,"1-66970752",287812,56,44522.74,42661.35,1861.38
"29043564120197","LN001",2019-07-02,"1-66970469",287825,24,9932.82,6805,3127.81
"29043564120197","LN002",2019-07-02,"1-66970469",287840,3,22018.75,17002.98,5015.77
"29043564120197","LN003",2019-07-02,"1-66970469",287788,33,43120.4,34890.4,8229.99
"29043564120197","LN004",2019-07-02,"1-66970469",287793,6,8436.66,1303.95,7132.71
"29043564120197","LN005",2019-07-02,"1-66970469",287803,9,102547.72,99748.34,2799.37
"29043564120197","LN006",2019-07-02,"1-66970469",287804,27,83456.16,77771.31,5684.85
"29043564120197","LN007",2019-07-02,"1-66970469",287949,12,63552.18,60160.11,3392.06
"29043564120197","LN008",2019-07-02,"1-66970469",287971,48,22035.81,15324.45,6711.36
"29043564220197","LN001",2019-07-03,"1-66970467",287938,7,89736.49,82511.51,7224.98
"29043564220197","LN002",2019-07-03,"1-66970467",287960,46,92582.85,91174.37,1408.48
"29043564220197","LN003",2019-07-03,"1-66970467",287808,27,103704.39,99823.68,3880.71
"29043564220197","LN004",2019-07-03,"1-66970467",287975,11,29193.56,22257.89,6935.67
"29043564220197","LN005",2019-07-03,"1-66970467",287942,18,90683.96,87045.25,3638.71
"29043564220197","LN006",2019-07-03,"1-66970467",287964,10,51152.85,47458.64,3694.2
"29043564320197","LN001",2019-07-04,"1-66970400",287931,34,22001.27,15020.99,6980.27
"29043564320197","LN002",2019-07-04,"1-66970400",287953,32,90984.02,87608.3,3375.71
"29043564320197","LN003",2019-07-04,"1-66970400",287929,64,37104.8,33419.79,3685
"29043564320197","LN004",2019-07-04,"1-66970400",287923,51,100285.54,90942.27,9343.27
"29043564320197","LN005",2019-07-04,"1-66970400",287801,19,95565.47,92605.08,2960.39
"29043564320197","LN006",2019-07-04,"1-66970400",287739,21,87814.36,77962.95,9851.41
"29043564420197","LN001",2019-07-07,"1-66970807",287985,40,12396.49,4460.17,7936.31
"29043564420197","LN002",2019-07-07,"1-66970807",287838,21,103133.03,98225.05,4907.97
"29043564420197","LN003",2019-07-07,"1-66970807",287818,43,68269.6,67886.54,383.06
"29043564420197","LN004",2019-07-07,"1-66970807",287831,62,77391.29,71443.18,5948.1
"29043564420197","LN005",2019-07-07,"1-66970807",287812,37,31512.96,29829.5,1683.45
"29043564420197","LN006",2019-07-07,"1-66970807",287825,26,66083.71,63867.7,2216.01
"29043564520197","LN001",2019-07-08,"1-66970420",287840,62,32807.29,24934.06,7873.22
"29043564520197","LN002",2019-07-08,"1-66970420",287788,63,62106.58,52778.46,9328.12
"29043564520197","LN003",2019-07-08,"1-66970420",287793,36,54529.47,52466.32,2063.15
"29043564520197","LN004",2019-07-08,"1-66970420",287803,27,20818.69,12732.35,8086.33
"29043564620197","LN001",2019-07-09,"1-66970645",287804,27,97295.65,87522.28,9773.36
"29043564620197","LN002",2019-07-09,"1-66970645",287949,55,26198.53,22104.24,4094.29
"29043564620197","LN003",2019-07-09,"1-66970645",287971,36,77782.8,74470.69,3312.1
"29043564620197","LN004",2019-07-09,"1-66970645",287938,27,47139.68,41222.09,5917.59
"29043564620197","LN005",2019-07-09,"1-66970645",287960,6,10299.9,7685.84,2614.06
"29043564620197","LN006",2019-07-09,"1-66970645",287808,59,94799.57,91653.42,3146.15
"29043564620197","LN007",2019-07-09,"1-66970645",287975,26,12538.92,6174.48,6364.43
"29043564620197","LN008",2019-07-09,"1-66970645",287942,2,78215.65,72405.2,5810.45
"29043564720197","LN001",2019-07-10,"1-66970791",287964,17,56845.78,46873.53,9972.24
"29043564720197","LN002",2019-07-10,"1-66970791",287931,39,40928.16,40365.09,563.06
"29043564720197","LN003",2019-07-10,"1-66970791",287953,32,63424.41,57977.05,5447.35
"29043564720197","LN004",2019-07-10,"1-66970791",287929,74,86520.78,79926.16,6594.61
"29043564720197","LN005",2019-07-10,"1-66970791",287923,42,69523.81,64822.25,4701.55
"29043564720197","LN006",2019-07-10,"1-66970791",287801,10,64996.3,62822.97,2173.32
"29043564720197","LN007",2019-07-10,"1-66970791",287739,15,21971.99,15473.44,6498.54
"29043564820197","LN001",2019-07-11,"1-66970647",287985,29,63666.6,62799.66,866.94
"29043564820197","LN002",2019-07-11,"1-66970647",287838,33,97691.64,90085.73,7605.9
"29043564820197","LN003",2019-07-11,"1-66970647",287818,43,24912.08,24569.69,342.39
"29043564820197","LN004",2019-07-11,"1-66970647",287831,64,64240.54,59852.41,4388.13
"29043564820197","LN005",2019-07-11,"1-66970647",287812,73,94126.54,85978.64,8147.9
"29043564820197","LN006",2019-07-11,"1-66970647",287825,41,65723.46,60734.68,4988.77
"29043564820197","LN007",2019-07-11,"1-66970647",287840,29,84347.05,82858.58,1488.46
"29043564820197","LN008",2019-07-11,"1-66970647",287788,16,10512.42,2543.4,7969.02
"29043564820197","LN009",2019-07-11,"1-66970647",287793,34,91926,81892.77,10033.23
"29043564920197","LN001",2019-07-14,"1-66970406",287803,51,60441.71,50885.92,9555.79
"29043564920197","LN002",2019-07-14,"1-66970406",287804,21,70414.01,65012.7,5401.3
"29043564920197","LN003",2019-07-14,"1-66970406",287949,8,100300.44,98757.31,1543.12
"29043564920197","LN004",2019-07-14,"1-66970406",287971,72,102513.9,94555.96,7957.94
"29043564920197","LN005",2019-07-14,"1-66970406",287938,57,80734.14,73435.77,7298.36
"29043564920197","LN006",2019-07-14,"1-66970406",287960,13,97346.27,89335.42,8010.84
"29043564920197","LN007",2019-07-14,"1-66970406",287808,28,89269.86,85553.23,3716.62
"29043565020197","LN001",2019-07-15,"1-66970615",287975,32,48538.6,39734.82,8803.77
"29043565020197","LN002",2019-07-15,"1-66970615",287942,33,33782.48,24018.25,9764.22
"29043565020197","LN003",2019-07-15,"1-66970615",287964,32,11400.76,8197.38,3203.38
"29043565020197","LN004",2019-07-15,"1-66970615",287931,9,17679.74,11039.19,6640.54
"29043565020197","LN005",2019-07-15,"1-66970615",287953,26,55269.94,49720.03,5549.9
"29043565020197","LN006",2019-07-15,"1-66970615",287929,62,16514.16,11484.38,5029.77
"29043565020197","LN007",2019-07-15,"1-66970615",287923,39,85170.76,80919.56,4251.19
"29043565020197","LN008",2019-07-15,"1-66970615",287801,57,43126.24,33395.82,9730.42
"29043565020197","LN009",2019-07-15,"1-66970615",287739,30,60316.56,59834.1,482.45
"29043565120197","LN001",2019-07-16,"1-66970750",287985,36,47380.77,43785.26,3595.51
"29043565120197","LN002",2019-07-16,"1-66970750",287838,34,67438.28,63173.06,4265.22
"29043565120197","LN003",2019-07-16,"1-66970750",287818,73,104943.16,95002.12,9941.03
"29043565120197","LN004",2019-07-16,"1-66970750",287831,44,22819.36,16692.43,6126.92
"29043565120197","LN005",2019-07-16,"1-66970750",287812,17,101814.53,96661.89,5152.63
"29043565220197","LN001",2019-07-17,"1-66970491",287825,12,64789.81,61525.13,3264.67
"29043565220197","LN002",2019-07-17,"1-66970491",287840,15,46131.31,36117.29,10014.01
"29043565220197","LN003",2019-07-17,"1-66970491",287788,41,76805.08,68361.54,8443.54
"29043565220197","LN004",2019-07-17,"1-66970491",287793,18,30757.1,30282.3,474.8
"29043565220197","LN005",2019-07-17,"1-66970491",287803,24,61881.95,61422.41,459.54
"29043565220197","LN006",2019-07-17,"1-66970491",287804,44,52397.09,47769.19,4627.9
"29043565220197","LN007",2019-07-17,"1-66970491",287949,10,6596.35,4521.14,2075.21
"29043565320197","LN001",2019-07-18,"1-66970452",287971,26,63326.06,62798.85,527.2
"29043565320197","LN002",2019-07-18,"1-66970452",287938,46,89737.9,86508.23,3229.66
"29043565320197","LN003",2019-07-18,"1-66970452",287960,67,18878.88,10344.98,8533.89
"29043565320197","LN004",2019-07-18,"1-66970452",287808,48,100644.61,93483.14,7161.46
"29043565320197","LN005",2019-07-18,"1-66970452",287975,9,20072.24,12044,8028.23
"29043565320197","LN006",2019-07-18,"1-66970452",287942,9,83835.67,75051.55,8784.11
"29043565320197","LN007",2019-07-18,"1-66970452",287964,25,69770.06,68487.85,1282.21
"29043565420197","LN001",2019-07-21,"1-66970719",287931,57,6805.83,4638.27,2167.56
"29043565420197","LN002",2019-07-21,"1-66970719",287953,8,67074.64,64737.84,2336.79
"29043565420197","LN003",2019-07-21,"1-66970719",287929,36,40839.06,31997.79,8841.26
"29043565420197","LN004",2019-07-21,"1-66970719",287923,36,41206.96,32289.8,8917.16
"29043565420197","LN005",2019-07-21,"1-66970719",287801,33,58563.3,57267.62,1295.67
"29043565420197","LN006",2019-07-21,"1-66970719",287739,45,32666.93,25969.13,6697.79
"29043565420197","LN007",2019-07-21,"1-66970719",287985,10,31607.97,29246.14,2361.82
"29043565520197","LN001",2019-07-22,"1-66970431",287838,59,23609.23,19934.98,3674.25
"29043565520197","LN002",2019-07-22,"1-66970431",287818,41,57022.65,52986.22,4036.43
"29043565520197","LN003",2019-07-22,"1-66970431",287831,46,74043.22,65961.39,8081.83
"29043565520197","LN004",2019-07-22,"1-66970431",287812,37,28847.79,26726.62,2121.16
"29043565520197","LN005",2019-07-22,"1-66970431",287825,40,83876.57,76762.86,7113.71
"29043565520197","LN006",2019-07-22,"1-66970431",287840,26,52757.37,50264.49,2492.88
"29043565620197","LN001",2019-07-23,"1-66970463",287788,57,99475.06,98569,906.06
"29043565620197","LN002",2019-07-23,"1-66970463",287793,48,60847.61,53642.98,7204.62
"29043565620197","LN003",2019-07-23,"1-66970463",287803,50,23745.76,17804.28,5941.47
