"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"2904359520196","LN001",2019-06-02,"1-66970458",287874,70,39028.29,29135.45,9892.83
"2904359520196","LN002",2019-06-02,"1-66970458",287745,34,46203.33,41728.08,4475.24
"2904359520196","LN003",2019-06-02,"1-66970458",287887,14,80199.96,78205.61,1994.35
"2904359520196","LN004",2019-06-02,"1-66970458",227897,52,45988.74,44670.39,1318.35
"2904359520196","LN005",2019-06-02,"1-66970458",287707,69,41812.48,39299.04,2513.44
"2904359520196","LN006",2019-06-02,"1-66970458",287916,47,19734.01,15842.04,3891.97
"2904359520196","LN007",2019-06-02,"1-66970458",287906,55,44504.89,39803.48,4701.41
"2904359620196","LN001",2019-06-03,"1-66970531",287926,17,63695.93,56869.32,6826.6
"2904359620196","LN002",2019-06-03,"1-66970531",287896,14,37167.68,35264.13,1903.55
"2904359620196","LN003",2019-06-03,"1-66970531",287997,60,70057.42,68203.4,1854.02
"2904359620196","LN004",2019-06-03,"1-66970531",288000,17,56804.71,46955.45,9849.25
"2904359620196","LN005",2019-06-03,"1-66970531",287998,23,28629,22252.16,6376.84
"2904359620196","LN006",2019-06-03,"1-66970531",288001,42,27588.25,25630.99,1957.26
"2904359620196","LN007",2019-06-03,"1-66970531",287920,54,99962.45,97978.25,1984.2
"2904359620196","LN008",2019-06-03,"1-66970531",287910,33,81340.74,72865.56,8475.18
"2904359720196","LN001",2019-06-04,"1-66970457",287900,45,81415.87,72579.83,8836.03
"2904359720196","LN002",2019-06-04,"1-66970457",287913,58,102098.57,94130.41,7968.15
"2904359720196","LN003",2019-06-04,"1-66970457",287851,14,93076.89,90849.98,2226.91
"2904359720196","LN004",2019-06-04,"1-66970457",287893,45,44502.64,39391.69,5110.94
"2904359720196","LN005",2019-06-04,"1-66970457",287684,20,28778.91,26768.49,2010.41
"2904359720196","LN006",2019-06-04,"1-66970457",287712,54,98475.42,92708.33,5767.09
"2904359820196","LN001",2019-06-05,"1-66970498",287751,69,53706.4,44113.68,9592.71
"2904359820196","LN002",2019-06-05,"1-66970498",287846,37,76181.06,75361.81,819.25
"2904359820196","LN003",2019-06-05,"1-66970498",287875,58,48299.36,41793.47,6505.89
"2904359820196","LN004",2019-06-05,"1-66970498",287746,19,40645.56,39948.82,696.73
"2904359820196","LN005",2019-06-05,"1-66970498",287888,24,94567.2,89207.73,5359.47
"2904359820196","LN006",2019-06-05,"1-66970498",287708,23,82139.33,81928.85,210.48
"2904359920196","LN001",2019-06-06,"1-66970817",287868,75,73320.55,71909.56,1410.99
"2904359920196","LN002",2019-06-06,"1-66970817",287740,45,74864.24,65578.05,9286.18
"2904359920196","LN003",2019-06-06,"1-66970817",287882,32,71817.02,68615.1,3201.92
"2904359920196","LN004",2019-06-06,"1-66970817",287768,3,78592.37,75901.77,2690.59
"2904359920196","LN005",2019-06-06,"1-66970817",287689,41,63602.13,63403.17,198.95
"2904359920196","LN006",2019-06-06,"1-66970817",287855,38,36138.72,30774.82,5363.9
"2904360020196","LN001",2019-06-09,"1-66970345",287688,37,13093.45,6494.14,6599.3
"2904360020196","LN002",2019-06-09,"1-66970345",287692,5,29755.25,21485.15,8270.09
"2904360020196","LN003",2019-06-09,"1-66970345",287716,69,35073.13,27864.51,7208.61
"2904360020196","LN004",2019-06-09,"1-66970345",287755,33,85573.41,76421.56,9151.84
"2904360120196","LN001",2019-06-10,"1-66970663",287728,60,62207.27,54647.72,7559.54
"2904360120196","LN002",2019-06-10,"1-66970663",287856,73,96213.28,92920.96,3292.31
"2904360120196","LN003",2019-06-10,"1-66970663",287785,57,14839.22,7471.6,7367.61
"2904360120196","LN004",2019-06-10,"1-66970663",287729,10,94452.57,86976.17,7476.4
"2904360120196","LN005",2019-06-10,"1-66970663",287693,58,93350.62,88007.1,5343.52
"2904360120196","LN006",2019-06-10,"1-66970663",287790,75,51705.97,45100.8,6605.16
"2904360120196","LN007",2019-06-10,"1-66970663",287718,51,54167.22,47590.14,6577.07
"2904360120196","LN008",2019-06-10,"1-66970663",287756,18,52593.2,51287.8,1305.39
"2904360220196","LN001",2019-06-11,"1-66970370",287874,61,9223.04,4669.71,4553.33
"2904360220196","LN002",2019-06-11,"1-66970370",287745,74,44798.62,38706.8,6091.81
"2904360220196","LN003",2019-06-11,"1-66970370",287887,26,17329.72,12553.57,4776.14
"2904360220196","LN004",2019-06-11,"1-66970370",227897,69,33951.86,29008.8,4943.05
"2904360220196","LN005",2019-06-11,"1-66970370",287707,59,102777.23,94378.44,8398.78
"2904360220196","LN006",2019-06-11,"1-66970370",287916,54,21388.86,11570.79,9818.06
"2904360220196","LN007",2019-06-11,"1-66970370",287906,35,81755.06,75910.74,5844.32
"2904360320196","LN001",2019-06-12,"1-66970371",287926,8,97912.76,88583.71,9329.04
"2904360320196","LN002",2019-06-12,"1-66970371",287896,58,43140.82,42757.25,383.57
"2904360320196","LN003",2019-06-12,"1-66970371",287997,64,79882.98,77589.1,2293.88
"2904360320196","LN004",2019-06-12,"1-66970371",288000,13,21510.99,13878.69,7632.3
"2904360320196","LN005",2019-06-12,"1-66970371",287998,54,40128.76,39336.53,792.22
"2904360320196","LN006",2019-06-12,"1-66970371",288001,11,27774.18,23430.1,4344.08
"2904360320196","LN007",2019-06-12,"1-66970371",287920,37,58683.88,49729.96,8953.92
"2904360320196","LN008",2019-06-12,"1-66970371",287910,62,94116.93,88818.5,5298.42
"2904360320196","LN009",2019-06-12,"1-66970371",287900,12,89912.28,81049.82,8862.46
"2904360420196","LN001",2019-06-13,"1-66970372",287913,21,80621.64,73575.54,7046.1
"2904360420196","LN002",2019-06-13,"1-66970372",287851,12,72823.11,66203.09,6620.01
"2904360420196","LN003",2019-06-13,"1-66970372",287893,55,36929.05,28595.61,8333.43
"2904360420196","LN004",2019-06-13,"1-66970372",287684,72,16785.24,8647.91,8137.32
"2904360420196","LN005",2019-06-13,"1-66970372",287712,71,89664.98,81504.71,8160.26
"2904360420196","LN006",2019-06-13,"1-66970372",287751,42,96120.71,89023.97,7096.73
"2904360420196","LN007",2019-06-13,"1-66970372",287846,32,81427.25,71336.45,10090.79
"2904360520196","LN001",2019-06-16,"1-66970373",287875,31,9338.78,2434.14,6904.64
"2904360520196","LN002",2019-06-16,"1-66970373",287746,74,94297.25,90740.87,3556.37
"2904360520196","LN003",2019-06-16,"1-66970373",287888,10,53182.49,43642.4,9540.08
"2904360520196","LN004",2019-06-16,"1-66970373",287708,19,32624.1,24454.64,8169.46
"2904360520196","LN005",2019-06-16,"1-66970373",287868,13,82389.05,75216.33,7172.71
"2904360520196","LN006",2019-06-16,"1-66970373",287740,17,75065.45,72326.19,2739.25
"2904360520196","LN007",2019-06-16,"1-66970373",287882,69,28321.3,26350.22,1971.08
"2904360520196","LN008",2019-06-16,"1-66970373",287768,1,53924.01,45841.25,8082.76
"2904360520196","LN009",2019-06-16,"1-66970373",287689,40,73275.3,72604.76,670.54
"2904360620196","LN001",2019-06-17,"1-66970374",287855,75,62130.28,57369.46,4760.81
"2904360620196","LN002",2019-06-17,"1-66970374",287688,4,91134.6,82130.37,9004.22
"2904360620196","LN003",2019-06-17,"1-66970374",287692,12,27186.39,18526.84,8659.55
"2904360620196","LN004",2019-06-17,"1-66970374",287716,65,45036.48,36162.73,8873.74
"2904360620196","LN005",2019-06-17,"1-66970374",287755,62,13922.92,13787.27,135.64
"2904360720196","LN001",2019-06-18,"1-66970442",287728,47,94649.1,85227.27,9421.83
"2904360720196","LN002",2019-06-18,"1-66970442",287856,3,42157.52,38522.29,3635.22
"2904360720196","LN003",2019-06-18,"1-66970442",287785,54,86904.09,84916.14,1987.95
"2904360720196","LN004",2019-06-18,"1-66970442",287729,9,73413.9,72977.31,436.59
"2904360720196","LN005",2019-06-18,"1-66970442",287693,55,106278.13,96681.36,9596.77
"2904360720196","LN006",2019-06-18,"1-66970442",287790,75,13939.24,12887.43,1051.81
"2904360720196","LN007",2019-06-18,"1-66970442",287718,11,87831.28,80417.72,7413.56
"2904360820196","LN001",2019-06-19,"1-66970443",287756,65,73192.63,70202.19,2990.43
"2904360820196","LN002",2019-06-19,"1-66970443",287874,29,7306.14,2622.97,4683.17
"2904360820196","LN003",2019-06-19,"1-66970443",287745,23,33133.95,25351.11,7782.84
"2904360820196","LN004",2019-06-19,"1-66970443",287887,69,78593.29,70172.46,8420.83
"2904360820196","LN005",2019-06-19,"1-66970443",227897,25,7233,5167.15,2065.84
"2904360820196","LN006",2019-06-19,"1-66970443",287707,23,102706.8,100899.76,1807.04
"2904360820196","LN007",2019-06-19,"1-66970443",287916,4,81760.67,75212.9,6547.77
"2904360920196","LN001",2019-06-20,"1-66970480",287906,19,4231.81,2314.65,1917.15
"2904360920196","LN002",2019-06-20,"1-66970480",287926,49,55755.55,54385.33,1370.22
"2904360920196","LN003",2019-06-20,"1-66970480",287896,48,15101.92,8992.01,6109.91
"2904360920196","LN004",2019-06-20,"1-66970480",287997,72,13576.41,5938.67,7637.73
"2904360920196","LN005",2019-06-20,"1-66970480",288000,63,95853.97,92173.06,3680.91
"2904360920196","LN006",2019-06-20,"1-66970480",287998,52,17147.11,16422.85,724.26
"2904360920196","LN007",2019-06-20,"1-66970480",288001,10,53431.23,43508.58,9922.65
"2904361020196","LN001",2019-06-23,"1-66970808",287920,17,56865.51,54886.64,1978.86
"2904361020196","LN002",2019-06-23,"1-66970808",287910,71,58366.79,52887.43,5479.36
"2904361020196","LN003",2019-06-23,"1-66970808",287900,61,72521.52,64069.6,8451.92
"2904361020196","LN004",2019-06-23,"1-66970808",287913,43,103740.61,93738.05,10002.56
"2904361020196","LN005",2019-06-23,"1-66970808",287851,1,65086.59,61426.84,3659.74
"2904361020196","LN006",2019-06-23,"1-66970808",287893,17,70540.93,68113.13,2427.79
"2904361120196","LN001",2019-06-24,"1-66970501",287684,40,43705.08,40568.05,3137.03
"2904361120196","LN002",2019-06-24,"1-66970501",287712,68,31499.83,30606.25,893.57
"2904361120196","LN003",2019-06-24,"1-66970501",287751,74,72169.17,71084.98,1084.19
"2904361120196","LN004",2019-06-24,"1-66970501",287846,70,25583.29,25422.91,160.37
"2904361120196","LN005",2019-06-24,"1-66970501",287875,16,52079.22,48273.83,3805.39
"2904361120196","LN006",2019-06-24,"1-66970501",287746,27,94967.62,89342.85,5624.77
"2904361220196","LN001",2019-06-25,"1-66970350",287888,9,17625.14,10132.2,7492.93
"2904361220196","LN002",2019-06-25,"1-66970350",287708,74,59765.49,52593.2,7172.28
"2904361220196","LN003",2019-06-25,"1-66970350",287868,59,41249.86,36695.1,4554.75
"2904361220196","LN004",2019-06-25,"1-66970350",287740,43,35489.13,32111.97,3377.15
"2904361220196","LN005",2019-06-25,"1-66970350",287882,1,11683.95,4438.86,7245.08
"2904361220196","LN006",2019-06-25,"1-66970350",287768,47,89148.17,84519.37,4628.8
"2904361220196","LN007",2019-06-25,"1-66970350",287689,23,90797.79,87063.64,3734.15
"2904361320196","LN001",2019-06-26,"1-66970679",287855,55,70757.66,64553.37,6204.29
"2904361320196","LN002",2019-06-26,"1-66970679",287688,15,43937.78,39914.15,4023.63
"2904361320196","LN003",2019-06-26,"1-66970679",287692,34,11683.13,8153.3,3529.82
"2904361320196","LN004",2019-06-26,"1-66970679",287716,3,17332.96,8984.45,8348.51
"2904361320196","LN005",2019-06-26,"1-66970679",287755,17,25597.37,20068.04,5529.33
"2904361320196","LN006",2019-06-26,"1-66970679",287728,9,94169.27,92998.52,1170.74
"2904361420196","LN001",2019-06-27,"1-66970738",287856,61,57295.65,56099.96,1195.68
"2904361420196","LN002",2019-06-27,"1-66970738",287785,32,18398.83,18232.57,166.26
"2904361420196","LN003",2019-06-27,"1-66970738",287729,50,89716.18,87988.02,1728.16
"2904361420196","LN004",2019-06-27,"1-66970738",287693,4,102453.66,100135.79,2317.86
"2904361420196","LN005",2019-06-27,"1-66970738",287790,66,25259.38,18725.63,6533.75
"2904361420196","LN006",2019-06-27,"1-66970738",287718,12,16242.58,6633.75,9608.82
"2904361520196","LN001",2019-06-30,"1-66970347",287756,42,17456.84,11481.56,5975.27
"2904361520196","LN002",2019-06-30,"1-66970347",287874,9,50953.29,42315.73,8637.55
"2904361520196","LN003",2019-06-30,"1-66970347",287745,53,42023.04,35575.25,6447.78
"2904361520196","LN004",2019-06-30,"1-66970347",287887,70,20229.05,16512.93,3716.11
"2904361520196","LN005",2019-06-30,"1-66970347",227897,22,89019.48,79949.84,9069.64
"2904361520196","LN006",2019-06-30,"1-66970347",287707,20,57933.95,49265.52,8668.43
"2904361520196","LN007",2019-06-30,"1-66970347",287916,55,14980.02,7063.07,7916.94
"2904361520196","LN008",2019-06-30,"1-66970347",287906,50,49808.93,47213.12,2595.81
"2904361520196","LN009",2019-06-30,"1-66970347",287926,73,1821.16,1470.58,350.57
"2904361520196","LN010",2019-06-30,"1-66970347",287896,10,21404.01,21116.29,287.71
"29043561620196","LN001",2019-06-02,"1-66970432",287874,3,41641.03,38604.08,3036.95
"29043561620196","LN002",2019-06-02,"1-66970432",287745,62,100319.74,97582.58,2737.16
"29043561620196","LN003",2019-06-02,"1-66970432",287887,48,8501.68,5095.29,3406.38
"29043561620196","LN004",2019-06-02,"1-66970432",227897,14,88138.9,85238.65,2900.25
"29043561620196","LN005",2019-06-02,"1-66970432",287707,58,43387.7,33916.32,9471.37
"29043561620196","LN006",2019-06-02,"1-66970432",287916,40,83000.52,75979.86,7020.66
"29043561620196","LN007",2019-06-02,"1-66970432",287906,60,76013.68,68758.88,7254.79
"29043561720196","LN001",2019-06-03,"1-66970545",287926,70,37913.13,29684.77,8228.35
"29043561720196","LN002",2019-06-03,"1-66970545",287896,16,27038.15,20649.33,6388.81
