"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
290435694,"LN001",2018-08-01,"1-66970646",287894,6,351.92,244.1,107.82
290435694,"LN002",2018-08-01,"1-66970646",287685,7,8843.24,7320.2,1523.04
290435694,"LN003",2018-08-01,"1-66970646",287713,21,756.92,581.6,175.32
290435694,"LN004",2018-08-01,"1-66970646",287752,26,19565,16255,3310
290435694,"LN005",2018-08-01,"1-66970646",287847,2,1580.46,1267.88,312.58
290435694,"LN006",2018-08-01,"1-66970646",287979,5,6421.4,5302,1119.4
290435694,"LN007",2018-08-01,"1-66970646",287946,16,1004.96,788.3,216.66
290435695,"LN001",2018-08-04,"1-66970449",287968,12,18980.6,15768,3212.6
290435695,"LN002",2018-08-04,"1-66970449",287935,2,1784.6,1438,346.6
290435695,"LN003",2018-08-04,"1-66970449",287957,8,12102.2,10036,2066.2
290435695,"LN004",2018-08-04,"1-66970449",287973,2,1454,1162.5,291.5
290435695,"LN005",2018-08-04,"1-66970449",287862,5,5480.6,4518,962.6
290435695,"LN006",2018-08-04,"1-66970449",287734,6,8663,7170,1493
290435695,"LN007",2018-08-04,"1-66970449",287698,24,39615.8,32964,6651.8
290435695,"LN008",2018-08-04,"1-66970449",287723,27,43253.6,35995.5,7258.1
290435696,"LN001",2018-08-05,"1-66970380",287762,15,22707.2,18873.5,3833.7
290435696,"LN002",2018-08-05,"1-66970380",287848,6,8151.5,6743.75,1407.75
290435696,"LN003",2018-08-05,"1-66970380",287836,5,6943.4,5737,1206.4
290435696,"LN004",2018-08-05,"1-66970380",287816,16,22479.5,18683.75,3795.75
290435696,"LN005",2018-08-05,"1-66970380",287829,4,4091.6,3360.5,731.1
290435696,"LN006",2018-08-05,"1-66970380",287844,3,1715,1380,335
290435697,"LN001",2018-08-06,"1-66970418",287823,4,2540,2067.5,472.5
290435697,"LN002",2018-08-06,"1-66970418",287822,11,403.52,287.1,116.42
290435697,"LN003",2018-08-06,"1-66970418",287853,13,492.82,361.52,131.3
290435697,"LN004",2018-08-06,"1-66970418",287686,6,409.64,292.2,117.44
290435697,"LN005",2018-08-06,"1-66970418",287690,6,388.46,274.55,113.91
290435697,"LN006",2018-08-06,"1-66970418",287714,7,9043.4,7487,1556.4
290435698,"LN001",2018-08-07,"1-66970827",287753,5,6965,5755,1210
290435698,"LN002",2018-08-07,"1-66970827",287706,16,1121.96,885.8,236.16
290435698,"LN003",2018-08-07,"1-66970827",287861,5,6259.4,5167,1092.4
290435698,"LN004",2018-08-07,"1-66970827",287733,12,16083.2,13353.5,2729.7
290435698,"LN005",2018-08-07,"1-66970827",287697,2,1682.3,1352.75,329.55
290435698,"LN006",2018-08-07,"1-66970827",287722,6,7896.5,6531.25,1365.25
290435699,"LN001",2018-08-08,"1-66970412",287760,5,6421.4,5302,1119.4
290435699,"LN002",2018-08-08,"1-66970412",287919,2,1610.3,1292.75,317.55
290435699,"LN003",2018-08-08,"1-66970412",287909,13,17539.4,14567,2972.4
290435699,"LN004",2018-08-08,"1-66970412",287899,5,6259.4,5167,1092.4
290435700,"LN001",2018-08-11,"1-66970346",287902,2,1521.2,1218.5,302.7
290435700,"LN002",2018-08-11,"1-66970346",287854,4,4607.3,3790.25,817.05
290435700,"LN003",2018-08-11,"1-66970346",287687,2,1631.6,1310.5,321.1
290435700,"LN004",2018-08-11,"1-66970346",287691,5,7389.8,6109,1280.8
290435700,"LN005",2018-08-11,"1-66970346",287715,9,13821.8,11469,2352.8
290435700,"LN006",2018-08-11,"1-66970346",287754,3,3519.2,2883.5,635.7
290435700,"LN007",2018-08-11,"1-66970346",287717,11,652.64,494.7,157.94
290435700,"LN008",2018-08-11,"1-66970346",287980,3,2749.4,2242,507.4
290435701,"LN001",2018-08-12,"1-66970416",287947,11,643.52,487.1,156.42
290435701,"LN002",2018-08-12,"1-66970416",287969,4,182.76,103.13,79.63
290435701,"LN003",2018-08-12,"1-66970416",287936,2,1604.36,1287.8,316.56
290435701,"LN004",2018-08-12,"1-66970416",287958,6,7324.04,6054.2,1269.84
290435701,"LN005",2018-08-12,"1-66970416",287806,2,1776.3,1431.08,345.22
290435701,"LN006",2018-08-12,"1-66970416",287860,2,1735.98,1397.48,338.5
290435701,"LN007",2018-08-12,"1-66970416",287732,7,482.74,353.12,129.62
290435702,"LN001",2018-08-13,"1-66970789",287696,6,237.98,149.15,88.83
290435702,"LN002",2018-08-13,"1-66970789",287721,2,1539.2,1233.5,305.7
290435702,"LN003",2018-08-13,"1-66970789",287894,11,654.68,496.4,158.28
290435702,"LN004",2018-08-13,"1-66970789",287685,13,909.7,708.92,200.78
290435702,"LN005",2018-08-13,"1-66970789",287713,5,7111.4,5877,1234.4
290435702,"LN006",2018-08-13,"1-66970789",287752,2,1534.1,1229.25,304.85
290435702,"LN007",2018-08-13,"1-66970789",287847,8,9685.1,8021.75,1663.35
290435702,"LN008",2018-08-13,"1-66970789",287979,14,17665.7,14672.25,2993.45
290435702,"LN009",2018-08-13,"1-66970789",287946,6,351.92,244.1,107.82
290435703,"LN001",2018-08-14,"1-66970402",287968,11,797.24,615.2,182.04
290435703,"LN002",2018-08-14,"1-66970402",287935,3,2749.4,2242,507.4
290435703,"LN003",2018-08-14,"1-66970402",287957,16,26489,22025,4464
290435703,"LN004",2018-08-14,"1-66970402",287973,2,1454,1162.5,291.5
290435703,"LN005",2018-08-14,"1-66970402",287862,9,12019.4,9967,2052.4
290435703,"LN006",2018-08-14,"1-66970402",287734,6,7436,6147.5,1288.5
290435703,"LN007",2018-08-14,"1-66970402",287698,21,34457,28665,5792
