"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"19043613020192","LN001",2019-02-01,"1-66970428",287777,2,1438.38,1246.49,191.88
"19043613020192","LN002",2019-02-01,"1-66970428",287890,5,2165.65,1930.48,235.16
"19043613020192","LN003",2019-02-01,"1-66970428",287795,5,553.4,471.43,81.97
"19043613020192","LN004",2019-02-01,"1-66970428",287710,9,3810.22,3058.52,751.7
"19043613020192","LN005",2019-02-01,"1-66970428",287837,5,228.82,199.8,29.02
"19043613020192","LN006",2019-02-01,"1-66970428",287817,6,356.59,292.17,64.42
"19043613020192","LN007",2019-02-01,"1-66970428",287830,10,20330.79,19093.65,1237.14
"19043613120192","LN001",2019-02-02,"1-66970484",287845,4,509.22,343.16,166.05
"19043613120192","LN002",2019-02-02,"1-66970484",287824,1,2310.33,2019.35,290.97
"19043613120192","LN003",2019-02-02,"1-66970484",287833,9,388.04,321.87,66.17
"19043613120192","LN004",2019-02-02,"1-66970484",287796,7,100.83,57.95,42.88
"19043613120192","LN005",2019-02-02,"1-66970484",287775,2,9026,8934.41,91.58
"19043613120192","LN006",2019-02-02,"1-66970484",287773,1,635.14,583.75,51.39
"19043613120192","LN007",2019-02-02,"1-66970484",287877,2,87.96,21.42,66.53
"19043613120192","LN008",2019-02-02,"1-66970484",287783,4,1896.45,1828.87,67.58
"19043613220192","LN001",2019-02-04,"1-66970520",287747,3,188.54,131.8,56.74
"19043613220192","LN002",2019-02-04,"1-66970520",287789,3,3696.46,2762.33,934.13
"19043613220192","LN003",2019-02-04,"1-66970520",287889,2,933.61,816.12,117.48
"19043613220192","LN004",2019-02-04,"1-66970520",287800,4,15991.67,13726.6,2265.06
"19043613220192","LN005",2019-02-04,"1-66970520",287709,3,1533.49,1342.59,190.9
"19043613220192","LN006",2019-02-04,"1-66970520",287858,6,2319.59,1878.74,440.84
"19043613320192","LN001",2019-02-05,"1-66970546",287731,9,1428.28,956.64,471.63
"19043613320192","LN002",2019-02-05,"1-66970546",287695,9,7150,6446.25,703.74
"19043613320192","LN003",2019-02-05,"1-66970546",287720,2,5208.02,4726.74,481.28
"19043613320192","LN004",2019-02-05,"1-66970546",287758,1,19414.3,16175.75,3238.54
"19043613320192","LN005",2019-02-05,"1-66970546",287761,4,1167.21,1007.42,159.78
"19043613320192","LN006",2019-02-05,"1-66970546",288007,9,300.06,107.26,192.79
"19043613420192","LN001",2019-02-06,"1-66970670",288008,2,6566.81,5200.15,1366.65
"19043613420192","LN002",2019-02-06,"1-66970670",288009,8,1621.16,1360.61,260.55
"19043613420192","LN003",2019-02-06,"1-66970670",288011,2,1152.97,906.56,246.41
"19043613420192","LN004",2019-02-06,"1-66970670",288012,8,964.31,943.2,21.1
"19043613420192","LN005",2019-02-06,"1-66970670",288013,5,5592.72,3753.12,1839.6
"19043613420192","LN006",2019-02-06,"1-66970670",288014,4,2010.2,1749.72,260.47
"19043613520192","LN001",2019-02-07,"1-66970749",288015,8,1671.96,1108.16,563.8
"19043613520192","LN002",2019-02-07,"1-66970749",287777,4,113.27,95.08,18.19
