"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"29043569420208","LN001",2020-08-01,"1-66970646",287894,70,69876.45,62582.68,7293.76
"29043569420208","LN002",2020-08-01,"1-66970646",287685,68,44495.98,41361.74,3134.24
"29043569420208","LN003",2020-08-01,"1-66970646",287713,36,76402.61,74871.45,1531.15
"29043569420208","LN004",2020-08-01,"1-66970646",287752,16,11115.87,7910.75,3205.12
"29043569420208","LN005",2020-08-01,"1-66970646",287847,9,33042.06,27747.62,5294.44
"29043569420208","LN006",2020-08-01,"1-66970646",287979,58,85851.38,79047.65,6803.72
"29043569420208","LN007",2020-08-01,"1-66970646",287946,23,93942.28,88645.76,5296.52
"29043569520208","LN001",2020-08-04,"1-66970449",287968,63,30348.75,24131.83,6216.92
"29043569520208","LN002",2020-08-04,"1-66970449",287935,40,103459.33,93710.11,9749.21
"29043569520208","LN003",2020-08-04,"1-66970449",287957,20,40538.62,31775.45,8763.16
"29043569520208","LN004",2020-08-04,"1-66970449",287973,73,26881.63,24252.79,2628.83
"29043569520208","LN005",2020-08-04,"1-66970449",287862,8,79549.04,78973.28,575.75
"29043569520208","LN006",2020-08-04,"1-66970449",287734,29,17109.69,7550.43,9559.26
"29043569520208","LN007",2020-08-04,"1-66970449",287698,41,100747.18,91279.18,9468
"29043569520208","LN008",2020-08-04,"1-66970449",287723,47,50543.12,49858.16,684.95
"29043569620208","LN001",2020-08-05,"1-66970380",287762,72,64330.23,63516.13,814.09
"29043569620208","LN002",2020-08-05,"1-66970380",287848,3,78678.3,76996.67,1681.63
"29043569620208","LN003",2020-08-05,"1-66970380",287836,30,78578.09,74544.89,4033.19
"29043569620208","LN004",2020-08-05,"1-66970380",287816,25,81808.53,76078.54,5729.99
"29043569620208","LN005",2020-08-05,"1-66970380",287829,52,14372.35,13503.18,869.17
"29043569620208","LN006",2020-08-05,"1-66970380",287844,57,68544.45,60640.09,7904.35
"29043569720208","LN001",2020-08-06,"1-66970418",287823,14,43353.34,43194.99,158.34
"29043569720208","LN002",2020-08-06,"1-66970418",287822,1,50261.68,49795.98,465.69
"29043569720208","LN003",2020-08-06,"1-66970418",287853,13,102689.11,98301.97,4387.13
"29043569720208","LN004",2020-08-06,"1-66970418",287686,6,37414.64,31530.62,5884.02
"29043569720208","LN005",2020-08-06,"1-66970418",287690,2,22921.42,17758.22,5163.19
"29043569720208","LN006",2020-08-06,"1-66970418",287714,36,86750.19,80246.9,6503.28
"29043569820208","LN001",2020-08-07,"1-66970827",287753,5,88715.17,87385.15,1330.01
"29043569820208","LN002",2020-08-07,"1-66970827",287706,2,17060.29,12380.34,4679.95
"29043569820208","LN003",2020-08-07,"1-66970827",287861,66,107540.2,99492.14,8048.06
"29043569820208","LN004",2020-08-07,"1-66970827",287733,6,62192,57381.08,4810.92
"29043569820208","LN005",2020-08-07,"1-66970827",287697,73,74492.82,73617.92,874.9
"29043569820208","LN006",2020-08-07,"1-66970827",287722,2,105516.85,100036.2,5480.64
"29043569920208","LN001",2020-08-08,"1-66970412",287760,71,68910.7,64116.95,4793.74
"29043569920208","LN002",2020-08-08,"1-66970412",287919,15,44529.41,38408.95,6120.46
"29043569920208","LN003",2020-08-08,"1-66970412",287909,13,29552.76,28941.8,610.96
"29043569920208","LN004",2020-08-08,"1-66970412",287899,3,102385.53,94892.94,7492.59
"29043570020208","LN001",2020-08-11,"1-66970346",287902,58,54278.46,49030.3,5248.15
"29043570020208","LN002",2020-08-11,"1-66970346",287854,8,95432.92,93447.11,1985.81
"29043570020208","LN003",2020-08-11,"1-66970346",287687,22,33050.23,23885.09,9165.14
"29043570020208","LN004",2020-08-11,"1-66970346",287691,22,73743.78,68551.19,5192.59
"29043570020208","LN005",2020-08-11,"1-66970346",287715,23,70114.93,66158.71,3956.21
"29043570020208","LN006",2020-08-11,"1-66970346",287754,30,30977.92,26089.02,4888.9
"29043570020208","LN007",2020-08-11,"1-66970346",287717,39,38906.57,32964.13,5942.43
"29043570020208","LN008",2020-08-11,"1-66970346",287980,55,64696.15,54764.64,9931.5
"29043570120208","LN001",2020-08-12,"1-66970416",287947,52,94555.88,91195.82,3360.06
"29043570120208","LN002",2020-08-12,"1-66970416",287969,38,105072.62,95370.75,9701.87
"29043570120208","LN003",2020-08-12,"1-66970416",287936,65,42255.13,34881.06,7374.06
"29043570120208","LN004",2020-08-12,"1-66970416",287958,54,51883.15,50178.68,1704.46
"29043570120208","LN005",2020-08-12,"1-66970416",287806,5,8904.07,2774.08,6129.99
"29043570120208","LN006",2020-08-12,"1-66970416",287860,55,11516.1,9096.48,2419.62
"29043570120208","LN007",2020-08-12,"1-66970416",287732,18,42017.85,34057.84,7960.01
"29043570220208","LN001",2020-08-13,"1-66970789",287696,46,38615.6,34015.23,4600.37
"29043570220208","LN002",2020-08-13,"1-66970789",287721,66,73162.46,73023.86,138.59
"29043570220208","LN003",2020-08-13,"1-66970789",287894,55,67722.7,59011.19,8711.5
"29043570220208","LN004",2020-08-13,"1-66970789",287685,8,81046.31,73169.19,7877.11
"29043570220208","LN005",2020-08-13,"1-66970789",287713,49,36626.1,34399.84,2226.25
"29043570220208","LN006",2020-08-13,"1-66970789",287752,74,48336.24,46088.86,2247.37
"29043570220208","LN007",2020-08-13,"1-66970789",287847,4,7471.34,2004.44,5466.89
"29043570220208","LN008",2020-08-13,"1-66970789",287979,47,89519.05,83824.75,5694.3
"29043570220208","LN009",2020-08-13,"1-66970789",287946,7,25298.36,23903.83,1394.52
"29043570320208","LN001",2020-08-14,"1-66970402",287968,8,73486.02,66858.46,6627.56
"29043570320208","LN002",2020-08-14,"1-66970402",287935,56,34805.72,33970.6,835.12
"29043570320208","LN003",2020-08-14,"1-66970402",287957,27,86622.7,79037.27,7585.43
"29043570320208","LN004",2020-08-14,"1-66970402",287973,68,94324.49,87262.3,7062.18
"29043570320208","LN005",2020-08-14,"1-66970402",287862,14,46529.23,42018.21,4511.01
"29043570320208","LN006",2020-08-14,"1-66970402",287734,74,31070.15,26796.28,4273.87
"29043570320208","LN007",2020-08-14,"1-66970402",287698,1,60811.6,53433.32,7378.27
"29043570420208","LN001",2020-08-15,"1-66970631",287723,65,31315.17,25732,5583.17
"29043570420208","LN002",2020-08-15,"1-66970631",287762,68,93396.74,90405.43,2991.3
"29043570420208","LN003",2020-08-15,"1-66970631",287848,15,100128.45,92382.69,7745.75
"29043570420208","LN004",2020-08-15,"1-66970631",287836,43,81419.17,76798.53,4620.63
"29043570420208","LN005",2020-08-15,"1-66970631",287816,69,43331.83,34487.89,8843.93
"29043570420208","LN006",2020-08-15,"1-66970631",287829,8,90728.66,89379.73,1348.93
"29043570420208","LN007",2020-08-15,"1-66970631",287844,48,89679.85,82813.13,6866.72
"29043570420208","LN008",2020-08-15,"1-66970631",287823,52,99647.01,98778.46,868.54
"29043570420208","LN009",2020-08-15,"1-66970631",287822,32,32086.15,26660.34,5425.81
"29043570520208","LN001",2020-08-18,"1-66970790",287853,67,106869.65,97874.88,8994.77
"29043570520208","LN002",2020-08-18,"1-66970790",287686,46,80999.47,76796.38,4203.09
"29043570520208","LN003",2020-08-18,"1-66970790",287690,45,66845.2,59706.8,7138.4
"29043570520208","LN004",2020-08-18,"1-66970790",287714,34,84077.25,78875.19,5202.06
"29043570520208","LN005",2020-08-18,"1-66970790",287753,54,63514.87,58649.71,4865.15
"29043570620208","LN001",2020-08-19,"1-66970788",287706,11,88553.2,80458.53,8094.66
"29043570620208","LN002",2020-08-19,"1-66970788",287861,74,15827.44,12102.19,3725.24
